;Unnamed: 0;nb_salaires_cleaned;age_cleaned;anciennete_emploi_cleaned;salaire_mensuel_cleaned;taux_endettement_cleaned;duree_pret_cleaned;anciennete_bni_cleaned;mensualite_cleaned;code_DTX_cleaned_UNIQUEVAL;conventionne_cleaned_UNIQUEVAL;statut_marital_cleaned_UNIQUEVAL;categorie_employeur_cleaned_UNIQUEVAL;nature_CAP_cleaned_UNIQUEVAL;type_contrat_cleaned;salaire_vivable;argent_journalier;age_end;year;label
9274;3827;25.0;31.0;101.0;321333.0;20.35;24;26.0;65531.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;255802.0;8526.733333333334;33.0;2014;0
16946;472;63.0;35.0;98.0;120792.6;32.9;18;64.0;39898.0;0;OUI;MARIE;RENSEIGNER;CAP;CDI;80894.6;2696.4866666666667;36.5;2013;0
16134;4908;10.0;55.0;392.0;450000.0;31.63;48;11.0;141701.0;0;NON;MARIE;FONCTIONNAIRE;CAP;CDI;308299.0;10276.633333333333;59.0;2014;0
2894;2978;57.0;29.0;81.0;507322.0;32.925388851204005;60;65.0;168724.9911391;0;OUI;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;338597.0088609;11286.56696203;34.0;2017;0
987;2387;35.0;38.0;141.0;210840.0;32.89;36;35.0;69259.0;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;141581.0;4719.366666666667;41.0;2014;0
4785;7123;59.0;42.0;59.0;1438720.0;20.97;24;119.0;302452.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;1136268.0;37875.6;44.0;2013;0
5314;2600;33.0;41.0;52.0;222022.0;28.84;18;33.0;64283.0;1;NON;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;157739.0;5257.966666666666;42.5;2014;0
2857;2940;3.0;26.0;15.0;277233.33;32.981666049625005;24;9.0;92359.768766521;0;OUI;MARIE;CONNUE;CAP;CDI;184873.56123347895;6162.4520411159665;28.0;2017;0
2598;1484;36.0;42.0;52.0;152705.25;32.93;24;36.0;50409.0;0;NON;CONCUBINE;CONNUE;CAP_Rechargeable;CDI;102296.25;3409.875;44.0;2013;0
16543;1620;10.0;39.0;169.0;181536.0;32.69;24;12.0;59482.0;0;NON;MARIE;CONNUE;CAP;CDI;122054.0;4068.466666666666;41.0;2014;0
291;299;63.0;37.0;108.0;700000.0;32.975610450457;24;98.0;233160.88197293;0;OUI;MARIE;CONNUE;CAP;CDI;466839.11802707;15561.30393423567;39.0;2017;0
9018;3435;77.0;51.0;298.0;280940.0;32.99;60;227.0;91995.0;0;OUI;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;188945.0;6298.166666666668;56.0;2014;0
1501;3017;70.0;33.0;112.0;205720.0;32.76;24;71.0;67548.0;0;NON;MARIE;FAVORISER;CAP_Rechargeable;CDI;138172.0;4605.733333333334;35.0;2013;0
11293;5791;66.0;37.0;27.0;700000.0;19.73;24;86.0;138438.0;0;OUI;MARIE;RENSEIGNER;CAP;CDI;561562.0;18718.733333333334;39.0;2014;0
6553;554;19.0;32.0;22.0;140000.0;32.87;24;20.0;46124.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;93876.0;3129.2;34.0;2014;0
1557;1596;0.0;33.0;14.0;322890.0;32.848463955113;14;9.0;107135.7628936;0;NON;MARIE;FONCTIONNAIRE;CAP;CDD;215754.23710640002;7191.807903546667;34.166666666666664;2017;0
4225;2601;23.0;27.0;43.0;189463.0;32.91;24;23.0;62507.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;126956.0;4231.866666666667;29.0;2013;0
858;4613;31.0;22.0;31.0;400000.0;32.69;24;36.0;131062.0;0;NON;CELIBATAIRE;RENSEIGNER;CAP;CDI;268938.0;8964.6;24.0;2014;0
2944;3028;29.0;52.0;149.0;475341.0;32.974410826275005;60;64.0;158324.13552093;0;OUI;CONCUBINE;FONCTIONNAIRE;CAP_Rechargeable;CDI;317016.86447907;10567.228815969;57.0;2017;0
1186;1938;43.0;29.0;58.0;196013.0;32.68;36;43.0;63986.0;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;132027.0;4400.9;32.0;2014;0
2450;4740;77.0;34.0;133.0;420000.0;32.88;60;77.0;55866.0;0;NON;MARIE;FAVORISER;CAP2;CDI;364134.0;12137.8;39.0;2014;0
0;0;41.0;35.0;85.0;215000.0;32.848472440455;48;52.0;71337.591663614;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;143662.408336386;4788.7469445462;39.0;2017;0
475;488;3.0;20.0;15.0;233500.0;32.998411520364;36;11.0;77829.586767727;0;OUI;CONCUBINE;CONNUE;CAP;CDI;155670.41323227301;5189.013774409101;23.0;2017;0
6316;3729;14.0;57.0;153.0;310000.0;32.93;24;14.0;102329.0;0;NON;MARIE;CONNUE;CAP;CDI;207671.0;6922.366666666668;59.0;2014;0
6676;2650;18.0;37.0;23.0;225400.0;32.93;24;30.0;74387.0;0;NON;CONCUBINE;CONNUE;CAP;CDI;151013.0;5033.766666666666;39.0;2014;0
1021;7095;63.0;36.0;76.0;1370000.0;32.92;24;63.0;59230.0;0;OUI;MARIE;FAVORISER;CAP_Rechargeable;CDI;1310770.0;43692.333333333336;38.0;2013;0
5585;3685;66.0;55.0;383.0;305307.0;32.63;48;109.0;99191.0;0;NON;CELIBATAIRE;FONCTIONNAIRE;CAP_Rechargeable;CDI;206116.0;6870.533333333334;59.0;2014;0
7863;4020;43.0;48.0;83.0;336770.8;32.96;48;46.0;110527.0;0;NON;CELIBATAIRE;FONCTIONNAIRE;CAP_Rechargeable;CDI;226243.8;7541.46;52.0;2014;0
3647;2160;16.0;44.0;155.0;201229.0;32.96;48;17.0;66033.0;0;OUI;DIVORCE;FONCTIONNAIRE;CAP;CDI;135196.0;4506.533333333334;48.0;2014;0
12071;4229;25.0;33.0;81.0;300000.0;32.78;36;26.0;98238.0;0;NON;MARIE;FAVORISER;CAP;CDI;201762.0;6725.4;36.0;2013;0
13334;3833;26.0;25.0;51.0;264000.0;32.38;24;26.0;85695.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;178305.0;5943.5;27.0;2013;0
5761;5545;23.0;38.0;36.0;600000.0;32.83;12;23.0;198137.0;0;NON;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;401863.0;13395.433333333332;39.0;2014;0
2210;759;20.0;29.0;71.0;130828.0;30.0;30;21.0;39263.0;0;OUI;MARIE;CONNUE;CAP;CDI;91565.0;3052.166666666666;31.5;2013;0
3219;3309;1.0;33.0;25.0;187700.0;32.923300192715004;13;7.0;62421.246931037;0;OUI;MARIE;RENSEIGNER;CAP;CDI;125278.75306896301;4175.9584356321;34.083333333333336;2017;0
2330;686;25.0;44.0;92.0;129691.25;32.83;18;26.0;42749.0;0;NON;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;86942.25;2898.075;45.5;2013;0
15940;867;69.0;44.0;86.0;136000.0;32.91;24;69.0;44864.0;0;NON;CONCUBINE;CONNUE;CAP_Rechargeable;CDI;91136.0;3037.866666666667;46.0;2013;0
15601;6917;90.0;59.0;325.0;1055000.0;32.73;24;358.0;346096.0;0;OUI;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;708904.0;23630.13333333333;61.0;2013;0
4709;5720;25.0;29.0;42.0;471193.0;30.3;36;25.0;142611.0;0;OUI;CONCUBINE;FAVORISER;CAP;CDI;328582.0;10952.733333333334;32.0;2013;0
500;513;41.0;30.0;55.0;307936.0;32.695197178577004;60;50.0;101697.25493315;0;OUI;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;206238.74506685;6874.624835561666;35.0;2017;0
2728;57;21.0;29.0;75.0;100000.0;32.68;18;23.0;32815.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;67185.0;2239.5;30.5;2013;0
403;4320;90.0;39.0;114.0;305800.0;32.93;60;113.0;99947.0;0;OUI;CONCUBINE;FAVORISER;CAP_Rechargeable;CDI;205853.0;6861.766666666666;44.0;2013;0
2339;2403;5.0;37.0;54.0;200000.0;30.759537940029002;29;12.0;62140.480686927;0;OUI;MARIE;RENSEIGNER;CAP;CDI;137859.51931307302;4595.3173104357675;39.41666666666666;2017;0
13006;4325;46.0;39.0;166.0;361787.2;31.82;20;50.0;115537.0;0;NON;CELIBATAIRE;FONCTIONNAIRE;CAP;CDI;246250.2;8208.34;40.66666666666666;2014;0
1359;1391;2.0;20.0;21.0;222533.33;32.75300659762;36;10.0;73622.58207758;0;OUI;CELIBATAIRE;CONNUE;CAP;CDI;148910.74792241998;4963.691597413999;23.0;2017;0
13881;2051;25.0;34.0;114.0;168661.0;32.5;24;26.0;54945.0;0;NON;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;113716.0;3790.5333333333333;36.0;2013;0
3663;3746;28.0;36.0;44.0;255711.0;32.45;24;28.0;83174.0;0;NON;MARIE;CONNUE;CAP;CDI;172537.0;5751.233333333334;38.0;2013;0
2950;3034;1.0;35.0;11.0;344937.0;32.800290403426004;18;9.0;114283.1694029;0;OUI;MARIE;FONCTIONNAIRE;CAP;CDD;230653.8305971;7688.461019903332;36.5;2017;0
11025;2770;28.0;31.0;46.0;233551.0;32.71;19;28.0;76681.0;0;NON;MARIE;FONCTIONNAIRE;CAP;CDD;156870.0;5229.0;32.583333333333336;2014;0
7443;6970;37.0;30.0;37.0;1124892.11;32.57;24;39.0;367223.0;0;OUI;MARIE;FAVORISER;CAP_Rechargeable;CDI;757669.1100000001;25255.637000000002;32.0;2013;0
16897;6887;23.0;56.0;262.0;1000000.0;32.94;24;56.0;330176.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;669824.0;22327.46666666667;58.0;2013;0
4916;2847;22.0;25.0;65.0;200000.0;32.97;18;22.0;66212.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;133788.0;4459.6;26.5;2013;0
5164;584;26.0;56.0;38.0;125160.0;32.99;24;26.0;41383.0;0;OUI;MARIE;CONNUE;CAP;CDI;83777.0;2792.566666666666;58.0;2013;0
1845;1887;19.0;52.0;173.0;360000.0;32.755899668913;36;26.0;119112.36243241;0;OUI;VEUF;CONNUE;CAP_Rechargeable;CDI;240887.63756759;8029.587918919667;55.0;2017;0
1871;688;43.0;40.0;179.0;129889.2;32.88;36;43.0;42660.0;1;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;87229.2;2907.64;43.0;2013;0
14960;3216;63.0;43.0;113.0;219730.0;32.94;36;64.0;72305.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;147425.0;4914.166666666667;46.0;2013;0
4242;1190;33.0;27.0;113.0;147550.0;32.87;36;33.0;48444.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;99106.0;3303.5333333333333;30.0;2013;0
17191;447;37.0;40.0;54.0;131186.0;32.9;24;37.0;43262.0;0;OUI;CONCUBINE;CONNUE;CAP;CDI;87924.0;2930.8;42.0;2014;0
3953;811;24.0;30.0;40.0;134000.0;32.65;24;24.0;43856.0;0;NON;MARIE;CONNUE;CAP;CDI;90144.0;3004.8;32.0;2013;0
11589;4784;26.0;28.0;26.0;425800.0;22.95;36;26.0;97611.0;1;NON;CELIBATAIRE;FAVORISER;CAP;CDI;328189.0;10939.633333333333;31.0;2014;0
11614;3034;27.0;48.0;44.0;207000.0;32.12;60;28.0;66023.0;0;NON;MARIE;FAVORISER;CAP;CDI;140977.0;4699.233333333334;53.0;2013;0
2724;453;43.0;35.0;177.0;120000.0;32.57;36;43.0;39045.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;80955.0;2698.5;38.0;2013;0
11116;3021;12.0;29.0;21.0;250000.0;32.56;36;13.0;81307.0;0;NON;CONCUBINE;CONNUE;CAP;CDI;168693.0;5623.1;32.0;2014;0
2090;5649;42.0;39.0;98.0;454700.0;32.96;24;46.0;150218.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;304482.0;10149.4;41.0;2013;0
2849;2932;29.0;43.0;107.0;217866.0;32.661248037229;48;55.0;71876.519847262;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;145989.48015273802;4866.3160050912675;47.0;2017;0
369;1990;24.0;35.0;30.0;199200.0;32.94;25;28.0;65747.0;0;OUI;CONCUBINE;CONNUE;CAP;CDI;133453.0;4448.433333333333;37.083333333333336;2014;0
3455;3550;23.0;31.0;40.0;233500.0;32.983987241006005;48;28.0;77795.565866414;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;155704.434133586;5190.147804452867;35.0;2017;0
1728;1095;22.0;45.0;144.0;160000.0;31.76;24;22.0;50926.0;0;OUI;MARIE;RENSEIGNER;CAP;CDI;109074.0;3635.8;47.0;2014;0
2119;2176;11.0;24.0;20.0;144003.0;32.797069042909;46;19.0;64402.859091629005;0;NON;CELIBATAIRE;FAVORISER;CAP;CDI;79600.14090837099;2653.338030279033;27.83333333333333;2017;0
3093;267;32.0;48.0;250.0;123400.0;31.67;36;32.0;39045.0;1;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;84355.0;2811.833333333333;51.0;2014;0
2040;2341;27.0;37.0;34.0;180000.0;30.73;24;28.0;55449.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;124551.0;4151.7;39.0;2013;0
2326;2153;29.0;25.0;50.0;200983.0;32.53;24;29.0;65531.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;135452.0;4515.066666666667;27.0;2014;0
1906;1952;51.0;38.0;89.0;290000.0;32.90246111888;48;57.0;96380.94671187;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;193619.05328813;6453.968442937668;42.0;2017;0
4;3491;26.0;25.0;34.0;240000.0;32.23;17;26.0;77690.0;0;NON;MARIE;CONNUE;CAP;CDI;162310.0;5410.333333333333;26.41666666666667;2013;0
6243;5148;12.0;35.0;168.0;500000.0;32.94;24;13.0;165088.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;334912.0;11163.733333333335;37.0;2014;0
14575;5950;84.0;50.0;32.0;800000.0;21.51;36;302.0;171839.0;0;NON;MARIE;CONNUE;CAP;CDI;628161.0;20938.7;53.0;2014;0
16957;4634;12.0;26.0;81.0;400000.0;32.84;36;12.0;131233.0;0;NON;MARIE;CONNUE;CAP;CDI;268767.0;8958.9;29.0;2014;0
625;641;63.0;39.0;138.0;283900.0;32.987382024161;48;142.0;94597.149057164;0;OUI;CONCUBINE;CONNUE;CAP_Rechargeable;CDI;189302.85094283606;6310.095031427866;43.0;2017;0
1063;1093;14.0;24.0;40.0;304686.0;32.732732487073;60;25.0;100739.4477834;0;NON;CELIBATAIRE;CONNUE;CAP_Rechargeable;CDI;203946.5522166;6798.21840722;29.0;2017;0
9873;6497;72.0;33.0;100.0;700000.0;25.85;36;74.0;180762.0;0;NON;MARIE;CONNUE;CAP;CDI;519238.0;17307.933333333334;36.0;2013;0
3592;3987;42.0;39.0;58.0;279000.0;25.23;36;42.0;70314.0;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;208686.0;6956.2;42.0;2013;0
16275;2013;14.0;28.0;24.0;200000.0;32.84;30;14.0;65727.0;0;NON;MARIE;CONNUE;CAP;CDI;134273.0;4475.766666666666;30.5;2014;0
15248;2781;23.0;34.0;55.0;234100.0;32.22;24;23.0;75613.0;0;NON;CONCUBINE;CONNUE;CAP_Rechargeable;CDI;158487.0;5282.9;36.0;2014;0
5424;6426;47.0;30.0;46.0;1427860.15;24.14;37;85.0;344158.0;0;OUI;MARIE;FAVORISER;CAP_Rechargeable;CDI;1083702.15;36123.405;33.083333333333336;2014;0
13328;5625;66.0;42.0;170.0;618220.0;29.27;36;71.0;180762.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;437458.0;14581.933333333332;45.0;2014;0
2401;2467;28.0;43.0;147.0;254300.0;32.933288421279;60;90.0;84595.305510418;0;NON;MARIE;FAVORISER;CAP_Rechargeable;CDI;169704.694489582;5656.823149652733;48.0;2017;0
1270;872;46.0;55.0;58.0;635472.6;4.52;12;49.0;2872336.152;0;NON;CELIBATAIRE;FONCTIONNAIRE;CAP;CDI;-2236863.5519999997;-74562.11839999999;56.0;2011;0
16237;1203;43.0;47.0;138.0;148179.0;32.24;24;44.0;47888.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;100291.0;3343.0333333333333;49.0;2013;0
3333;5881;77.0;49.0;221.0;750000.0;32.99;24;111.0;248010.0;0;NON;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;501990.0;16733.0;51.0;2014;0
4040;121;26.0;23.0;54.0;105000.0;32.81;24;26.0;34530.0;0;NON;MARIE;CONNUE;CAP;CDI;70470.0;2349.0;25.0;2013;0
980;5502;72.0;48.0;69.0;580000.0;32.96;24;73.0;191571.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;388429.0;12947.633333333333;50.0;2014;0
643;661;62.0;35.0;123.0;1250019.0;14.831720946874;60;122.0;187272.05036657;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;1062746.94963343;35424.89832111433;40.0;2017;0
16286;2496;30.0;33.0;31.0;184200.0;32.94;24;69.0;60814.0;0;OUI;CONCUBINE;CONNUE;CAP_Rechargeable;CDI;123386.0;4112.866666666667;35.0;2013;0
10061;3232;35.0;30.0;65.0;220000.0;32.01;18;35.0;70712.0;0;NON;MARIE;RENSEIGNER;CAP_Rechargeable;CDI;149288.0;4976.266666666666;31.5;2013;0
5933;2216;36.0;33.0;78.0;203800.0;32.85;36;36.0;66882.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;136918.0;4563.933333333333;36.0;2014;0
7707;6555;54.0;44.0;118.0;1850000.0;21.13;24;123.0;391705.0;0;OUI;MARIE;CONNUE;CAP;CDI;1458295.0;48609.83333333334;46.0;2014;0
14353;4943;113.0;57.0;57.0;354839.23;32.99;24;114.0;117326.0;0;OUI;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;237513.23;7917.107666666666;59.0;2013;0
10763;5501;28.0;27.0;39.0;427294.0;32.64;48;31.0;138867.0;0;NON;CELIBATAIRE;FONCTIONNAIRE;CAP;CDI;288427.0;9614.233333333334;31.0;2013;0
6017;1879;25.0;24.0;44.0;192783.0;32.87;24;25.0;63515.0;0;NON;CELIBATAIRE;CONNUE;CAP_Rechargeable;CDI;129268.0;4308.933333333333;26.0;2014;0
883;907;2.0;44.0;57.0;120450.0;32.213143446656;36;10.0;39192.657860098;0;OUI;MARIE;CONNUE;CAP;CDI;81257.342139902;2708.5780713300674;47.0;2017;0
14651;5946;50.0;45.0;184.0;510917.0;32.38;36;50.0;165238.0;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;345679.0;11522.633333333333;48.0;2013;0
11361;3514;50.0;36.0;156.0;240712.63;32.32;36;50.0;77728.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;162984.63;5432.821;39.0;2013;0
13250;6477;36.0;44.0;36.0;697600.0;32.12;18;36.0;224992.0;1;NON;MARIE;FAVORISER;CAP;CDD;472608.0;15753.6;45.5;2013;0
8696;6425;24.0;31.0;22.0;1425000.0;27.53;24;60.0;393187.0;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;1031813.0;34393.76666666667;33.0;2014;0
5311;5565;69.0;54.0;404.0;440150.0;27.83;60;72.0;121590.0;0;NON;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;318560.0;10618.666666666666;59.0;2013;0
802;2507;11.0;36.0;88.0;217500.0;32.98;48;12.0;71418.0;0;OUI;MARIE;CONNUE;CAP;CDI;146082.0;4869.4;40.0;2014;0
13874;6509;27.0;33.0;48.0;703091.0;30.04;36;44.0;210942.0;0;NON;MARIE;FONCTIONNAIRE;CAP;CDI;492149.0;16404.966666666667;36.0;2013;0
15245;2980;77.0;46.0;106.0;203820.0;32.82;24;77.0;67043.0;1;NON;CONCUBINE;CONNUE;CAP_Rechargeable;CDI;136777.0;4559.233333333334;48.0;2013;0
10393;6512;32.0;29.0;32.0;704987.02;28.82;30;32.0;203310.0;0;OUI;CONCUBINE;FAVORISER;CAP;CDI;501677.02;16722.567333333332;31.5;2013;0
3225;3315;35.0;26.0;51.0;190000.0;27.778734846480003;48;41.0;62011.115162343;0;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;127988.884837657;4266.2961612552335;30.0;2017;0
3852;4506;33.0;28.0;28.0;323000.0;31.14;24;35.0;100817.0;0;NON;CONCUBINE;RENSEIGNER;CAP_Rechargeable;CDI;222183.0;7406.1;30.0;2013;0
10320;3888;29.0;28.0;38.0;270000.0;32.6;24;30.0;88215.0;0;NON;CELIBATAIRE;RENSEIGNER;CAP;CDI;181785.0;6059.5;30.0;2013;0
971;998;18.0;26.0;37.0;1334297.4;32.776321077765004;18;27.0;441751.11106694;0;OUI;CELIBATAIRE;FONCTIONNAIRE;CAP;CDD;892546.2889330599;29751.54296443533;27.5;2017;0
3943;731;56.0;46.0;73.0;130000.0;32.88;24;57.0;42847.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;87153.0;2905.1;48.0;2013;0
7374;3353;47.0;39.0;193.0;228141.0;28.66;24;47.0;65531.0;0;NON;CONCUBINE;RENSEIGNER;CAP_Rechargeable;CDI;162610.0;5420.333333333333;41.0;2013;0
6344;4804;72.0;46.0;94.0;344868.4;28.41;60;75.0;97272.0;0;NON;MARIE;FONCTIONNAIRE;CAP;CDI;247596.4;8253.213333333335;51.0;2013;0
5070;3337;27.0;32.0;54.0;226250.0;32.39;12;110.0;73725.0;0;NON;CELIBATAIRE;CONNUE;CAP;CDI;152525.0;5084.166666666667;33.0;2013;0
2518;2590;19.0;30.0;25.0;162200.0;32.957242217806;26;25.0;53996.613007355;0;OUI;CONCUBINE;CONNUE;CAP;CDI;108203.386992645;3606.7795664215;32.166666666666664;2017;0
13882;6153;62.0;40.0;63.0;560898.04;30.57;60;63.0;170226.0;0;OUI;MARIE;FAVORISER;CAP_Rechargeable;CDI;390672.04;13022.401333333335;45.0;2013;0
7032;542;58.0;48.0;112.0;138700.0;32.63;24;58.0;45368.0;0;NON;CONCUBINE;CONNUE;CAP;CDI;93332.0;3111.066666666666;50.0;2014;0
3470;65;59.0;33.0;148.0;100000.0;32.97;18;60.0;33106.0;0;NON;CELIBATAIRE;RENSEIGNER;CAP;CDI;66894.0;2229.8;34.5;2013;0
5103;953;29.0;27.0;42.0;139476.0;32.45;24;29.0;45368.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;94108.0;3136.933333333333;29.0;2013;0
9887;6566;43.0;49.0;150.0;750000.0;18.57;12;43.0;140078.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;609922.0;20330.733333333334;50.0;2013;0
6274;3241;38.0;47.0;116.0;220000.0;32.9;36;38.0;72305.0;1;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;147695.0;4923.166666666667;50.0;2013;0
6319;660;43.0;41.0;184.0;129000.0;32.82;36;43.0;42298.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;86702.0;2890.066666666666;44.0;2013;0
11311;2604;23.0;37.0;67.0;189625.5;32.93;18;24.0;62697.0;1;OUI;MARIE;CONNUE;CAP;CDI;126928.5;4230.95;38.5;2013;0
17338;2562;9.0;40.0;77.0;220000.0;22.21;24;9.0;48963.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;171037.0;5701.233333333334;42.0;2014;0
8821;2145;30.0;33.0;31.0;171600.0;31.66;28;64.0;54392.0;1;OUI;CELIBATAIRE;CONNUE;CAP;CDI;117208.0;3906.933333333333;35.333333333333336;2013;0
2235;2296;28.0;36.0;59.0;200000.0;32.909884572089;36;58.0;66484.61529714901;0;OUI;MARIE;RENSEIGNER;CAP;CDI;133515.384702851;4450.512823428367;39.0;2017;0
3720;3526;50.0;41.0;120.0;292647.0;32.76;48;51.0;95469.0;0;NON;CONCUBINE;CONNUE;CAP_Rechargeable;CDI;197178.0;6572.6;45.0;2014;0
9796;429;64.0;39.0;65.0;120000.0;32.69;24;65.0;39319.0;0;NON;MARIE;FAVORISER;CAP;CDI;80681.0;2689.366666666667;41.0;2013;0
1937;1983;57.0;34.0;78.0;313800.0;32.962278188065;48;64.0;104480.43328702;0;OUI;VEUF;CONNUE;CAP_Rechargeable;CDI;209319.56671298;6977.318890432666;38.0;2017;0
3527;3624;27.0;24.0;34.0;700000.0;31.769149315184002;36;34.0;224630.34869322;0;NON;CELIBATAIRE;RENSEIGNER;CAP;CDI;475369.65130678;15845.65504355933;27.0;2017;0
5689;555;10.0;43.0;24.0;140000.0;32.98;24;10.0;46285.0;0;NON;CONCUBINE;CONNUE;CAP;CDI;93715.0;3123.833333333333;45.0;2014;0
2099;2156;96.0;58.0;435.0;580742.0;32.969197143951995;24;102.0;193399.97462397;0;OUI;MARIE;FONCTIONNAIRE;CAP_Rechargeable;CDI;387342.02537603;12911.400845867669;60.0;2017;0
1872;4202;27.0;42.0;46.0;300000.0;32.99;24;28.0;99204.0;0;NON;VEUF;RENSEIGNER;CAP;CDI;200796.0;6693.2;44.0;2013;0
1384;3919;53.0;25.0;105.0;271507.83;28.77;18;53.0;78426.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;193081.83;6436.061000000002;26.5;2013;0
14947;982;54.0;36.0;97.0;156968.0;32.84;24;97.0;51669.0;0;NON;MARIE;RENSEIGNER;CAP;CDI;105299.0;3509.9666666666667;38.0;2014;0
18298;4163;45.0;35.0;116.0;297591.0;32.83;36;45.0;97611.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;199980.0;6666.0;38.0;2013;0
16450;895;60.0;33.0;119.0;153000.0;30.13;12;60.0;46363.0;0;OUI;MARIE;CONNUE;CAP;CDI;106637.0;3554.566666666666;34.0;2014;0
4425;6535;66.0;61.0;360.0;1759062.6;30.49;10;213.0;539780.0;0;OUI;MARIE;FONCTIONNAIRE;CAP;CDI;1219282.6;40642.75333333333;61.83333333333334;2014;0
6540;6352;54.0;34.0;79.0;1243870.56;32.11;6;78.0;402563.0;0;OUI;MARIE;FAVORISER;CAP_Rechargeable;CDI;841307.56;28043.585333333336;34.5;2014;0
262;269;3.0;35.0;49.0;150000.0;32.79333498282;36;11.0;49686.871186091;0;OUI;MARIE;CONNUE;CAP;CDI;100313.128813909;3343.770960463633;38.0;2017;0
3031;3118;1.0;54.0;371.0;276150.0;32.966671751956;60;7.0;91957.034386897;0;NON;MARIE;CONNUE;CAP;CDI;184192.965613103;6139.7655204367675;59.0;2017;0
11426;2702;54.0;38.0;99.0;229811.0;32.82;48;65.0;75102.0;0;NON;MARIE;CONNUE;CAP;CDI;154709.0;5156.966666666666;42.0;2014;0
2583;3192;52.0;33.0;48.0;217800.0;32.98;36;52.0;71763.0;0;NON;MARIE;CONNUE;CAP_Rechargeable;CDI;146037.0;4867.9;36.0;2013;0
1196;1054;36.0;26.0;39.0;160000.0;33.0;36;36.0;52736.0;1;OUI;MARIE;CONNUE;CAP_Rechargeable;CDI;107264.0;3575.4666666666667;29.0;2014;0
10401;5623;28.0;31.0;83.0;450000.0;31.63;48;29.0;141701.0;0;OUI;CELIBATAIRE;FAVORISER;CAP;CDI;308299.0;10276.633333333333;35.0;2013;0
7110;5185;52.0;32.0;112.0;505000.0;8.12;24;53.0;41083.0;0;NON;CELIBATAIRE;CONNUE;CAP;CDI;463917.0;15463.9;34.0;2014;0
16153;4990;25.0;36.0;28.0;467878.73;32.87;36;25.0;153648.0;0;NON;MARIE;FAVORISER;CAP_Rechargeable;CDI;314230.73;10474.357666666667;39.0;2014;0
15070;4053;49.0;32.0;147.0;339600.0;32.88;24;49.0;111907.0;0;NON;MARIE;CONNUE;CAP;CDI;227693.0;7589.766666666666;34.0;2014;0
