;Unnamed: 0;nb_salaires_cleaned;age_cleaned;anciennete_emploi_cleaned;salaire_mensuel_cleaned;taux_endettement_cleaned;duree_pret_cleaned;anciennete_bni_cleaned;mensualite_cleaned;code_DTX_cleaned_UNIQUEVAL;conventionne_cleaned_UNIQUEVAL;statut_marital_cleaned_UNIQUEVAL;categorie_employeur_cleaned_UNIQUEVAL;nature_CAP_cleaned_UNIQUEVAL;type_contrat_cleaned;salaire_vivable;argent_journalier;age_end;year;nb_salaires_cleaned_bins;age_cleaned_bins;anciennete_emploi_cleaned_bins;taux_endettement_cleaned_bins;duree_pret_cleaned_bins;anciennete_bni_cleaned_bins;salaire_mensuel_cleaned_bins;avg_salaire_age;avg_cat_empl_sal;avg_duree_endettement;avg_salaire_anc_emploi;label
2980;751;21.0;45.0;29.0;150000.0;32.64;12;21.0;49251.0;0;1;0;0;0;0;100749.0;3358.3;46.0;2014;0;1;21;0;4;0;1;437856.5656846549;354195.0145666767;28.630300939908953;383292.923074868;0
8347;5726;64.0;59.0;434.0;472884.4;25.71;6;67.0;122519.0;0;0;4;3;1;0;350365.4;11678.846666666668;59.5;2013;1;1;75;2;4;29;4;437856.5656846549;462765.74141768547;29.104304835594373;574947.8008571428;0
3449;3544;1.0;30.0;9.0;358000.0;32.642058299829;20;8.0;118038.95829635;0;1;1;3;0;1;239961.04170365;7998.701390121668;31.66666666666667;2017;0;0;29;0;0;11;11;348407.7354765545;462765.74141768547;29.537066352326065;383142.03691812354;0
15431;6367;54.0;34.0;120.0;1284118.04;29.17;30;118.0;374753.0;0;0;2;2;1;0;909365.04;30312.167999999998;36.5;2014;1;0;26;2;2;16;15;348407.7354765545;636429.0148717947;30.32729797554691;407503.0181769909;0
7537;1152;28.0;50.0;220.0;162250.0;32.86;24;28.0;53433.0;0;0;0;0;1;0;108817.0;3627.233333333333;52.0;2014;2;1;38;0;0;3;1;437856.5656846549;354195.0145666767;31.611336366096918;406227.7308593751;0
5241;3681;56.0;33.0;106.0;305000.0;32.93;36;56.0;100323.0;0;0;0;0;1;0;204677.0;6822.5666666666675;36.0;2014;1;0;28;0;2;4;11;348407.7354765545;354195.0145666767;31.286291191230358;331852.0351742628;0
918;942;23.0;38.0;31.0;392315.0;32.047060885646;24;63.0;126995.38072073;0;0;1;0;1;0;265319.61927927;8843.987309309001;40.0;2017;0;0;4;0;0;2;11;348407.7354765545;354195.0145666767;31.611336366096918;367332.77090690075;0
3625;3724;101.0;53.0;108.0;727479.96;25.868071223014002;36;150.0;190085.89311713;0;0;0;1;0;0;537394.0668828699;17913.13556276233;56.0;2017;7;1;28;2;2;54;11;437856.5656846549;313671.6793187913;31.286291191230358;331852.0351742628;0
1416;1450;79.0;40.0;111.0;200400.0;32.932190883954995;24;86.0;66662.73791055201;0;1;2;1;0;0;133737.26208944802;4457.908736314933;42.0;2017;3;0;19;0;0;5;11;348407.7354765545;313671.6793187913;31.611336366096918;359955.8313592235;0
5184;3239;52.0;32.0;105.0;220000.0;32.92;24;54.0;72588.0;0;0;0;0;0;0;147412.0;4913.733333333334;34.0;2013;1;0;28;0;0;8;2;348407.7354765545;354195.0145666767;31.611336366096918;331852.0351742628;0
15405;5474;70.0;37.0;88.0;421510.0;25.54;48;70.0;107219.0;0;0;0;1;1;0;314291.0;10476.366666666667;41.0;2013;1;0;5;2;1;29;4;348407.7354765545;313671.6793187913;31.285981228209238;413331.5938060608;0
3613;3712;29.0;53.0;155.0;376877.2;32.178645062048;60;57.0;122498.96616948;0;1;0;3;1;0;254378.23383052;8479.274461017334;58.0;2017;2;1;13;0;3;4;11;437856.5656846549;462765.74141768547;30.86250662982543;403923.1946232877;0
13404;6575;92.0;27.0;65.0;757200.0;32.57;24;105.0;247211.0;0;0;2;1;1;0;509989.0;16999.633333333335;29.0;2013;3;0;2;0;0;18;22;348407.7354765545;313671.6793187913;31.611336366096918;380339.13418342744;0
1623;5371;77.0;54.0;219.0;542412.8;32.97;60;100.0;177522.0;0;0;0;3;1;0;364890.8000000001;12163.026666666667;59.0;2014;3;1;38;0;3;26;5;437856.5656846549;462765.74141768547;30.86250662982543;406227.7308593751;0
11742;5882;24.0;35.0;112.0;500000.0;32.57;36;24.0;162686.0;0;0;0;1;0;0;337314.0;11243.8;38.0;2013;0;0;19;0;2;0;4;348407.7354765545;313671.6793187913;31.286291191230358;359955.8313592235;0
18546;2519;43.0;43.0;265.0;218000.0;30.71;36;43.0;66882.0;0;0;0;1;1;0;151118.0;5037.266666666666;46.0;2014;2;1;20;0;2;9;2;437856.5656846549;313671.6793187913;31.286291191230358;449082.1656470589;0
3698;3800;7.0;23.0;13.0;420000.0;32.975610450457;24;13.0;139896.52918376;0;1;0;0;0;0;280103.47081624;9336.782360541334;25.0;2017;0;0;1;0;0;10;11;348407.7354765545;354195.0145666767;31.611336366096918;354620.2513569526;0
39;5051;28.0;54.0;326.0;362625.6;29.12;36;29.0;105471.0;0;0;0;3;0;0;257154.6;8571.82;57.0;2013;2;1;23;2;2;3;7;437856.5656846549;462765.74141768547;31.286291191230358;574669.5614084506;0
475;4853;45.0;56.0;209.0;349166.0;32.96;36;46.0;114964.0;0;1;3;3;1;0;234202.0;7806.733333333334;59.0;2013;2;1;47;0;2;9;7;437856.5656846549;462765.74141768547;31.286291191230358;442153.30206896545;0
2212;2273;55.0;30.0;72.0;300200.0;32.593109219035;48;61.0;98832.84229852901;0;1;0;1;1;0;201367.157701471;6712.238590049034;34.0;2017;1;0;3;0;1;2;11;348407.7354765545;313671.6793187913;31.285981228209238;369368.16014648456;0
11446;4387;12.0;55.0;448.0;370150.0;23.95;36;13.0;88573.0;0;0;0;1;0;0;281577.0;9385.9;58.0;2014;0;1;35;2;2;10;7;437856.5656846549;313671.6793187913;31.286291191230358;598361.1;0
696;3283;48.0;40.0;97.0;222600.0;32.52;36;48.0;72305.0;1;0;0;1;1;0;150295.0;5009.833333333333;43.0;2013;2;0;10;0;2;9;2;348407.7354765545;313671.6793187913;31.286291191230358;325603.0885557085;0
17174;2930;29.0;27.0;33.0;243000.0;20.11;36;31.0;48806.0;0;0;0;1;1;0;194194.0;6473.133333333332;30.0;2014;2;0;4;2;2;13;2;348407.7354765545;313671.6793187913;31.286291191230358;367332.77090690075;0
4691;2492;31.0;22.0;49.0;184070.0;32.96;24;31.0;60814.0;0;0;2;1;0;0;123256.0;4108.533333333334;24.0;2013;2;0;22;0;0;13;1;348407.7354765545;313671.6793187913;31.611336366096918;335757.89816463424;0
2411;1876;26.0;26.0;53.0;192666.0;32.63;24;26.0;63011.0;0;0;0;1;1;0;129655.0;4321.833333333333;28.0;2014;2;0;22;0;0;3;1;348407.7354765545;313671.6793187913;31.611336366096918;335757.89816463424;0
1287;270;40.0;34.0;90.0;123533.0;32.98;24;41.0;40831.0;0;0;0;1;1;0;82702.0;2756.733333333333;36.0;2014;2;0;5;0;0;6;11;348407.7354765545;313671.6793187913;31.611336366096918;413331.5938060608;0
3340;1741;9.0;48.0;161.0;229000.0;7.49;60;11.0;1715210.0;1;0;0;3;2;0;-1486210.0;-49540.33333333334;53.0;2012;0;1;49;3;3;11;2;437856.5656846549;462765.74141768547;30.86250662982543;364153.9046530612;0
2840;2828;40.0;34.0;42.0;236486.0;32.76;60;40.0;76942.0;0;0;0;1;0;0;159544.0;5318.133333333333;39.0;2014;2;0;18;0;3;6;11;348407.7354765545;313671.6793187913;30.86250662982543;361661.5960337501;0
11882;482;22.0;31.0;22.0;121050.0;32.58;22;22.0;39555.0;0;0;2;1;0;1;81495.0;2716.5;32.833333333333336;2013;0;0;15;0;0;0;1;348407.7354765545;313671.6793187913;31.15524486113932;343394.4938213339;0
6665;227;20.0;38.0;79.0;120000.0;32.69;24;21.0;39319.0;0;0;1;1;0;0;80681.0;2689.366666666667;40.0;2014;0;0;25;0;0;0;1;348407.7354765545;313671.6793187913;31.611336366096918;405378.0481848188;0
18503;4331;44.0;28.0;78.0;363000.0;32.61;24;45.0;118661.0;0;1;0;1;0;0;244339.0;8144.633333333332;30.0;2014;2;0;12;0;0;9;7;348407.7354765545;313671.6793187913;31.611336366096918;387693.48423541867;0
623;3937;64.0;54.0;116.0;330891.0;32.87;60;64.0;107972.0;0;0;0;3;1;0;222919.0;7430.633333333332;59.0;2014;1;1;26;0;3;2;11;437856.5656846549;462765.74141768547;30.86250662982543;407503.0181769909;0
3574;5593;12.0;41.0;31.0;605000.0;32.83;24;12.0;199114.0;1;0;2;0;0;0;405886.0;13529.533333333333;43.0;2014;0;1;4;0;0;11;11;437856.5656846549;354195.0145666767;31.611336366096918;367332.77090690075;0
522;535;34.0;43.0;54.0;342506.0;32.969375557333;60;44.0;114062.71661253;0;1;1;3;1;0;228443.28338747;7614.776112915666;48.0;2017;2;1;22;0;3;9;11;437856.5656846549;462765.74141768547;30.86250662982543;335757.89816463424;0
6191;941;11.0;26.0;50.0;155000.0;28.37;24;13.0;44067.0;0;0;0;1;0;0;110933.0;3697.766666666667;28.0;2014;0;0;22;2;0;10;1;348407.7354765545;313671.6793187913;31.611336366096918;335757.89816463424;0
2961;1419;49.0;36.0;131.0;174836.8;32.76;24;50.0;57413.0;0;0;0;2;1;0;117423.8;3914.126666666666;38.0;2014;2;0;17;0;0;8;11;348407.7354765545;636429.0148717947;31.611336366096918;366521.2754749999;0
2220;6140;22.0;31.0;34.0;100000.0;21.62;24;22.0;2162000.0;0;0;0;0;1;0;-2062000.0;-68733.33333333331;33.0;2011;0;0;4;2;0;0;11;348407.7354765545;354195.0145666767;31.611336366096918;367332.77090690075;0
6900;489;25.0;47.0;53.0;121420.0;32.31;24;26.0;39319.0;0;0;0;0;0;0;82101.0;2736.7;49.0;2013;0;1;22;0;0;3;11;437856.5656846549;354195.0145666767;31.611336366096918;335757.89816463424;0
18094;1292;78.0;30.0;105.0;169333.33;32.97;24;95.0;55954.0;1;0;0;1;1;0;113379.33;3779.311;32.0;2014;3;0;28;0;0;20;1;348407.7354765545;313671.6793187913;31.611336366096918;331852.0351742628;0
4935;7322;109.0;36.0;109.0;2700000.0;18.55;18;108.0;502851.0;0;1;0;2;1;0;2197149.0;73238.3;37.5;2013;7;0;19;1;0;18;31;348407.7354765545;636429.0148717947;30.76080107132262;359955.8313592235;0
3887;1980;61.0;42.0;115.0;165000.0;32.0;36;61.0;52736.0;0;1;0;1;1;0;112264.0;3742.133333333333;45.0;2013;1;1;26;0;2;2;11;437856.5656846549;313671.6793187913;31.286291191230358;407503.0181769909;0
8412;6007;73.0;42.0;105.0;830583.6;31.9;39;79.0;264397.0;0;0;1;3;1;0;566186.6;18872.886666666665;45.25;2014;1;1;28;0;1;12;8;437856.5656846549;462765.74141768547;31.578455541716536;331852.0351742628;0
3073;5680;27.0;29.0;72.0;460000.0;32.57;30;27.0;149901.0;0;0;0;2;0;0;310099.0;10336.633333333333;31.5;2013;2;0;3;0;2;3;4;348407.7354765545;636429.0148717947;30.32729797554691;369368.16014648456;0
8274;1940;11.0;31.0;37.0;196343.8;32.3;48;11.0;63156.0;0;0;1;1;0;0;133187.8;4439.593333333333;35.0;2014;0;0;18;0;1;11;1;348407.7354765545;313671.6793187913;31.285981228209238;361661.5960337501;0
2365;2430;15.0;31.0;24.0;607817.6;32.868979337922;24;22.0;201801.4559154;0;1;0;4;0;0;406016.1440846;13533.871469486667;33.0;2017;0;0;15;0;0;0;11;348407.7354765545;404381.37075;31.611336366096918;343394.4938213339;0
536;549;7.0;45.0;16.0;200000.0;32.655775385306;24;15.0;65971.26340465799;0;1;0;1;0;0;134028.736595342;4467.624553178067;47.0;2017;0;1;1;0;0;10;11;437856.5656846549;313671.6793187913;31.611336366096918;354620.2513569526;0
17525;2102;45.0;35.0;112.0;200000.0;29.5;36;45.0;58931.0;1;1;2;1;1;0;141069.0;4702.3;38.0;2014;2;0;19;2;2;9;1;348407.7354765545;313671.6793187913;31.286291191230358;359955.8313592235;0
14156;595;16.0;22.0;27.0;140500.0;32.93;24;17.0;46376.0;1;0;2;1;0;0;94124.0;3137.4666666666667;24.0;2014;0;0;21;0;0;10;1;348407.7354765545;313671.6793187913;31.611336366096918;383292.923074868;0
11218;4077;18.0;31.0;38.0;340320.8;32.9;23;20.0;112238.0;0;0;2;3;0;1;228082.8;7602.7599999999975;32.916666666666664;2014;0;0;18;0;0;0;7;348407.7354765545;462765.74141768547;31.991199586500336;361661.5960337501;0
2484;3436;51.0;34.0;118.0;235000.0;32.1;24;51.0;75613.0;0;0;0;0;1;0;159387.0;5312.9;36.0;2013;1;0;26;0;0;8;2;348407.7354765545;354195.0145666767;31.611336366096918;407503.0181769909;0
7091;6001;58.0;52.0;344.0;526946.0;32.4;36;68.0;48165.0;0;0;0;3;2;0;478781.0;15959.366666666667;55.0;2013;1;1;67;0;2;29;5;437856.5656846549;462765.74141768547;31.286291191230358;526373.3045454543;0
1835;1877;2.0;25.0;66.0;298700.0;32.959864553359;24;9.0;99445.571132206;0;1;2;1;0;0;199254.428867794;6641.8142955931335;27.0;2017;0;0;2;0;0;11;11;348407.7354765545;313671.6793187913;31.611336366096918;380339.13418342744;0
6843;5660;88.0;45.0;355.0;636193.0;32.73;60;90.0;206703.0;0;0;1;3;0;0;429490.0;14316.333333333336;50.0;2014;3;1;48;0;3;5;0;437856.5656846549;462765.74141768547;30.86250662982543;572259.5847999997;0
18166;5949;41.0;25.0;19.0;800000.0;18.86;24;42.0;151226.0;0;0;2;0;0;0;648774.0;21625.8;27.0;2014;2;0;15;1;0;6;22;348407.7354765545;354195.0145666767;31.611336366096918;343394.4938213339;0
2033;2089;63.0;37.0;99.0;580520.0;31.907148317315997;48;97.0;187098.3610219;0;1;0;3;1;0;393421.6389781;13114.054632603335;41.0;2017;1;0;10;0;1;26;11;348407.7354765545;462765.74141768547;31.285981228209238;325603.0885557085;0
3437;5156;54.0;48.0;305.0;500000.0;19.01;36;281.0;94924.0;0;1;0;0;1;0;405076.0;13502.533333333333;51.0;2014;1;1;44;1;2;61;11;437856.5656846549;354195.0145666767;31.286291191230358;476005.1097674418;0
7101;1890;35.0;56.0;35.0;194000.0;32.99;24;35.0;64152.0;0;1;0;1;0;0;129848.0;4328.266666666666;58.0;2014;2;1;4;0;0;13;1;437856.5656846549;313671.6793187913;31.611336366096918;367332.77090690075;0
11244;2730;50.0;54.0;280.0;230053.6;32.9;60;61.0;75143.0;0;0;1;3;1;0;154910.6;5163.6866666666665;59.0;2014;2;1;46;0;3;2;2;437856.5656846549;462765.74141768547;30.86250662982543;715471.6711206895;0
6379;3823;13.0;39.0;83.0;321019.0;32.81;60;15.0;104568.0;0;0;0;3;0;0;216451.0;7215.033333333334;44.0;2014;0;0;25;0;3;10;7;348407.7354765545;462765.74141768547;30.86250662982543;405378.0481848188;0
4152;3948;19.0;25.0;25.0;331291.0;32.64;24;20.0;108379.0;0;0;0;0;0;0;222912.0;7430.4;27.0;2014;0;0;21;0;0;0;7;348407.7354765545;354195.0145666767;31.611336366096918;383292.923074868;0
4435;1829;69.0;33.0;182.0;190000.0;32.98;24;70.0;62801.0;0;0;0;0;0;0;127199.0;4239.966666666666;35.0;2014;1;0;59;0;0;29;1;348407.7354765545;354195.0145666767;31.611336366096918;335054.05065637076;0
15776;4106;19.0;35.0;82.0;343219.6;32.74;60;21.0;111490.0;0;0;2;3;0;0;231729.6;7724.319999999999;40.0;2014;0;0;25;0;3;0;7;348407.7354765545;462765.74141768547;30.86250662982543;405378.0481848188;0
494;6680;66.0;36.0;90.0;5136796.34;32.99;60;129.0;1654382.0;0;0;0;2;1;0;3482414.34;116080.478;41.0;2014;1;0;5;0;3;28;11;348407.7354765545;636429.0148717947;30.86250662982543;413331.5938060608;0
1569;1608;94.0;36.0;117.0;405700.0;32.999568784111;48;101.0;135231.56621933;0;1;0;1;1;0;270468.43378067;9015.614459355667;40.0;2017;3;0;26;0;1;26;11;348407.7354765545;313671.6793187913;31.285981228209238;407503.0181769909;0
16179;527;42.0;31.0;57.0;124000.0;32.85;24;42.0;40831.0;0;0;2;1;1;0;83169.0;2772.3;33.0;2013;2;0;6;0;0;6;1;348407.7354765545;313671.6793187913;31.611336366096918;354968.68031732173;0
1726;5192;60.0;30.0;45.0;508000.0;32.41;30;61.0;164731.0;0;0;0;1;0;0;343269.0;11442.3;32.5;2014;1;0;7;0;2;2;5;348407.7354765545;313671.6793187913;30.32729797554691;344747.6512061669;0
1674;1714;22.0;37.0;121.0;446278.2;32.814519531481004;60;68.0;147923.27990277;0;1;0;3;1;0;298354.92009723;9945.164003241;42.0;2017;0;0;51;0;3;29;11;348407.7354765545;462765.74141768547;30.86250662982543;354672.1637394959;0
5005;6357;41.0;42.0;205.0;630000.0;31.65;60;50.0;194544.0;0;0;0;3;0;0;435456.0;14515.2;47.0;2013;2;1;47;0;3;8;0;437856.5656846549;462765.74141768547;30.86250662982543;442153.30206896545;0
13667;4155;91.0;47.0;268.0;296000.0;32.69;60;92.0;96056.0;0;0;0;3;1;0;199944.0;6664.8;52.0;2013;3;1;20;0;3;20;2;437856.5656846549;462765.74141768547;30.86250662982543;449082.1656470589;0
1966;2664;15.0;45.0;34.0;226282.0;32.89;24;15.0;74605.0;0;0;0;0;0;0;151677.0;5055.9;47.0;2014;0;1;4;0;0;10;2;437856.5656846549;354195.0145666767;31.611336366096918;367332.77090690075;0
3287;3379;0.0;53.0;14.0;481556.6;32.502528739559004;13;9.0;158099.06294166;0;1;2;3;0;1;323457.53705834;10781.917901944666;54.08333333333334;2017;0;1;1;0;0;11;11;437856.5656846549;462765.74141768547;31.168725276110486;354620.2513569526;0
2063;3780;65.0;57.0;424.0;316776.0;32.7;24;84.0;103829.0;0;0;4;3;0;0;212947.0;7098.233333333334;59.0;2014;1;1;64;0;0;12;11;437856.5656846549;462765.74141768547;31.611336366096918;636250.9515277776;0
16791;5659;103.0;51.0;311.0;456367.0;26.84;60;106.0;121590.0;0;1;0;3;1;0;334777.0;11159.233333333335;56.0;2013;7;1;50;2;3;18;4;437856.5656846549;462765.74141768547;30.86250662982543;669918.6670370371;0
4137;5658;54.0;55.0;370.0;635602.17;22.15;36;68.0;140628.0;0;1;0;3;0;0;494974.17;16499.139000000006;58.0;2014;1;1;63;2;2;29;0;437856.5656846549;462765.74141768547;31.286291191230358;520602.0953999997;0
13368;2981;34.0;40.0;34.0;246199.6;32.89;24;119.0;81158.0;0;0;0;0;1;0;165041.6;5501.386666666667;42.0;2014;2;0;4;0;0;16;2;348407.7354765545;354195.0145666767;31.611336366096918;367332.77090690075;0
1950;1998;85.0;52.0;129.0;227000.0;32.940188067564;48;92.0;75529.522134718;0;1;0;1;1;0;151470.47786528198;5049.015928842733;56.0;2017;3;1;17;0;1;20;11;437856.5656846549;313671.6793187913;31.285981228209238;366521.2754749999;0
5112;2652;56.0;33.0;65.0;191100.0;32.9;24;56.0;63011.0;0;0;2;0;1;0;128089.0;4269.633333333333;35.0;2013;1;0;2;0;0;4;1;348407.7354765545;354195.0145666767;31.611336366096918;380339.13418342744;0
551;1781;18.0;34.0;31.0;187537.99;32.98;24;22.0;62001.0;0;1;1;1;0;0;125536.99;4184.566333333333;36.0;2014;0;0;4;0;0;0;11;348407.7354765545;313671.6793187913;31.611336366096918;367332.77090690075;0
3329;3422;130.0;37.0;193.0;572000.0;32.14674380247;60;137.0;185736.74196983;0;1;0;3;0;0;386263.25803017;12875.441934338998;42.0;2017;8;0;45;0;3;44;11;348407.7354765545;462765.74141768547;30.86250662982543;514802.4447674418;0
9071;3725;30.0;34.0;30.0;310000.0;31.73;24;88.0;98573.0;0;1;2;2;0;0;211427.0;7047.5666666666675;36.0;2014;2;0;21;0;0;5;7;348407.7354765545;636429.0148717947;31.611336366096918;383292.923074868;0
1507;2019;14.0;25.0;30.0;200000.0;32.81;18;14.0;65891.0;0;0;0;2;0;0;134109.0;4470.3;26.5;2014;0;0;21;0;0;10;1;348407.7354765545;636429.0148717947;30.76080107132262;383292.923074868;0
14749;4411;55.0;33.0;115.0;374389.6;32.72;60;68.0;97272.0;0;0;1;3;1;0;277117.6;9237.253333333332;38.0;2014;1;0;26;0;3;29;7;348407.7354765545;462765.74141768547;30.86250662982543;407503.0181769909;0
7679;5726;12.0;39.0;38.0;665024.0;31.29;30;12.0;208196.0;0;0;0;1;0;0;456828.0;15227.6;41.5;2014;0;0;18;0;2;11;0;348407.7354765545;313671.6793187913;30.32729797554691;361661.5960337501;0
3083;3171;21.0;36.0;35.0;383009.0;28.271238554293;15;28.0;109375.1394691;0;1;2;3;0;1;273633.8605309;9121.128684363333;37.25;2017;0;0;4;2;0;3;11;348407.7354765545;462765.74141768547;30.30912608524315;367332.77090690075;0
176;1988;13.0;34.0;68.0;199076.0;32.84;24;14.0;65531.0;0;0;1;0;0;0;133545.0;4451.5;36.0;2014;0;0;3;0;0;10;1;348407.7354765545;354195.0145666767;31.611336366096918;369368.16014648456;0
18342;5185;84.0;46.0;220.0;381702.2;32.09;60;101.0;121590.0;0;0;0;3;1;0;260112.2;8670.406666666668;51.0;2013;3;1;38;0;3;26;7;437856.5656846549;462765.74141768547;30.86250662982543;406227.7308593751;0
13334;3833;26.0;25.0;51.0;264000.0;32.38;24;26.0;85695.0;0;0;0;0;0;0;178305.0;5943.5;27.0;2013;2;0;22;0;0;3;2;348407.7354765545;354195.0145666767;31.611336366096918;335757.89816463424;0
3557;3654;2.0;34.0;21.0;220000.0;32.92606018667301;36;7.0;73169.022637052;0;1;3;1;0;0;146830.977362948;4894.3659120982675;37.0;2017;0;0;15;0;2;11;11;348407.7354765545;313671.6793187913;31.286291191230358;343394.4938213339;0
12642;5097;36.0;36.0;80.0;369749.6;30.79;48;42.0;113361.0;1;0;0;3;0;0;256388.6;8546.286666666665;40.0;2013;2;0;25;0;1;6;7;348407.7354765545;462765.74141768547;31.285981228209238;405378.0481848188;0
2916;358;14.0;35.0;51.0;128040.0;32.99;24;14.0;42343.0;0;0;1;1;0;0;85697.0;2856.566666666666;37.0;2014;0;0;22;0;0;10;11;348407.7354765545;313671.6793187913;31.611336366096918;335757.89816463424;0
16496;4937;32.0;29.0;35.0;354000.0;28.42;24;32.0;100847.0;0;1;2;0;0;0;253153.0;8438.433333333332;31.0;2013;2;0;4;2;0;13;7;348407.7354765545;354195.0145666767;31.611336366096918;367332.77090690075;0
14089;5334;31.0;40.0;219.0;400000.0;20.96;24;31.0;84052.0;0;0;0;1;0;0;315948.0;10531.6;42.0;2013;2;0;38;2;0;13;7;348407.7354765545;313671.6793187913;31.611336366096918;406227.7308593751;0
10930;5851;38.0;38.0;30.0;730320.0;32.98;24;40.0;241457.0;0;0;0;0;1;0;488863.0;16295.433333333332;40.0;2014;2;0;21;0;0;6;22;348407.7354765545;354195.0145666767;31.611336366096918;383292.923074868;0
3221;1536;25.0;34.0;99.0;179883.0;32.99;24;26.0;59482.0;0;0;0;1;1;0;120401.0;4013.366666666667;36.0;2014;0;0;10;0;0;3;1;348407.7354765545;313671.6793187913;31.611336366096918;325603.0885557085;0
2046;2102;23.0;37.0;40.0;194700.0;32.43011469827;24;30.0;63779.225573264004;0;1;4;0;0;0;130920.774426736;4364.025814224533;39.0;2017;0;0;18;0;0;3;11;348407.7354765545;354195.0145666767;31.611336366096918;361661.5960337501;0
5277;12;60.0;62.0;358.0;440000.0;5.01;60;198.0;2204400.0;0;0;0;3;2;0;-1764400.0;-58813.33333333334;67.0;2012;1;2;48;3;3;43;11;871493.5023711338;462765.74141768547;30.86250662982543;572259.5847999997;0
5024;4754;54.0;53.0;361.0;421049.8;32.99;60;89.0;137883.0;0;0;0;3;0;0;283166.8;9438.893333333332;58.0;2014;1;1;73;0;3;5;4;437856.5656846549;462765.74141768547;30.86250662982543;503604.18363636365;0
2172;2229;0.0;34.0;14.0;333890.6;32.741007838211004;13;8.0;110423.38133035;0;0;0;3;0;1;223467.21866965;7448.907288988333;35.083333333333336;2017;0;0;1;0;0;11;11;348407.7354765545;462765.74141768547;31.168725276110486;354620.2513569526;0
5522;3359;34.0;27.0;55.0;274400.0;32.99;24;35.0;90736.0;0;0;0;1;1;0;183664.0;6122.133333333332;29.0;2014;2;0;6;0;0;13;2;348407.7354765545;313671.6793187913;31.611336366096918;354968.68031732173;0
3530;2222;37.0;24.0;52.0;175000.0;32.19;24;46.0;56458.0;0;0;0;1;0;0;118542.0;3951.4;26.0;2013;2;0;22;0;0;9;11;348407.7354765545;313671.6793187913;31.611336366096918;335757.89816463424;0
1151;4260;54.0;55.0;381.0;355152.6;32.96;48;119.0;31174.0;0;0;4;3;2;0;323978.6;10799.286666666663;59.0;2014;1;1;68;0;1;16;7;437856.5656846549;462765.74141768547;31.285981228209238;489479.74107526866;0
2523;2596;0.0;38.0;13.0;350578.6;23.802859219770003;14;8.0;84290.63698246599;0;1;1;3;0;1;266287.963017534;8876.2654339178;39.16666666666666;2017;0;0;1;2;0;11;11;348407.7354765545;462765.74141768547;30.65196621264987;354620.2513569526;0
2021;890;24.0;37.0;60.0;153000.0;32.88;36;24.0;50252.0;0;0;0;1;1;0;102748.0;3424.933333333333;40.0;2014;0;0;6;0;2;0;11;348407.7354765545;313671.6793187913;31.286291191230358;354968.68031732173;0
636;5332;78.0;36.0;112.0;535000.0;32.51;60;96.0;158067.0;0;0;0;3;1;0;376933.0;12564.433333333332;41.0;2014;3;0;19;0;3;20;5;348407.7354765545;462765.74141768547;30.86250662982543;359955.8313592235;0
2330;2394;1.0;29.0;21.0;200000.0;32.909884572089;36;9.0;66484.61529714901;0;1;0;1;0;0;133515.384702851;4450.512823428367;32.0;2017;0;0;15;0;2;11;11;348407.7354765545;313671.6793187913;31.286291191230358;343394.4938213339;0
16690;3380;24.0;37.0;87.0;276000.0;32.99;12;24.0;91583.0;0;0;2;0;0;1;184417.0;6147.233333333334;38.0;2014;0;0;5;0;4;0;2;348407.7354765545;354195.0145666767;28.630300939908953;413331.5938060608;0
4274;1594;66.0;44.0;260.0;180258.0;32.92;24;66.0;59482.0;0;0;0;0;0;0;120776.0;4025.866666666667;46.0;2014;1;1;43;0;0;2;11;437856.5656846549;354195.0145666767;31.611336366096918;442533.7592929294;0
