;Unnamed: 0;Unnamed: 0.1;Unnamed: 0.1.1;nb_salaires_cleaned;age_cleaned;anciennete_emploi_cleaned;salaire_mensuel_cleaned;taux_endettement_cleaned;duree_pret_cleaned;anciennete_bni_cleaned;mensualite_cleaned;code_DTX_cleaned_UNIQUEVAL;conventionne_cleaned_UNIQUEVAL;statut_marital_cleaned_UNIQUEVAL;categorie_employeur_cleaned_UNIQUEVAL;nature_CAP_cleaned_UNIQUEVAL;type_contrat_cleaned;salaire_vivable;argent_journalier;age_end;year;nb_salaires_cleaned_bins;age_cleaned_bins;anciennete_emploi_cleaned_bins;taux_endettement_cleaned_bins;duree_pret_cleaned_bins;anciennete_bni_cleaned_bins;salaire_mensuel_cleaned_bins;avg_salaire_age;avg_cat_empl_sal;avg_duree_endettement;avg_salaire_anc_emploi;istest;label
11323;11323;11253;5574;24.0;33.0;10.0;1200000.0;21.17;24;63.0;254040.00000000003;0;0;0;1;0;0;945960.0;31532.0;35.0;2011;0;0;29;2;0;2;16;348407.7354765545;313671.6793187913;31.61133636609692;383142.03691812354;0;1
17026;17026;8077;6989;62.0;31.0;89.0;1157000.0;32.82;24;62.0;379727.4;0;0;0;1;1;0;777272.6;25909.086666666666;33.0;2013;1;0;5;0;0;2;16;348407.7354765545;313671.6793187913;31.61133636609692;413331.5938060608;0;1
21883;21883;8312;7037;66.0;28.0;36.0;1229644.46;18.85;48;110.0;231787.98071000003;0;1;0;2;1;0;997856.47929;33261.882643;32.0;2013;1;0;4;1;1;15;15;348407.7354765545;636429.0148717947;31.285981228209238;367332.77090690075;0;1
2883;2883;4178;7356;81.0;31.0;82.0;4400000.0;11.85;16;112.0;521400.0;0;0;0;1;1;0;3878600.0;129286.66666666669;32.333333333333336;2013;3;0;25;1;0;15;11;348407.7354765545;313671.6793187913;30.984104664162068;405378.0481848188;2;26
6234;6234;658;4254;4.0;36.0;7.0;1200000.0;23.29;12;23.0;279480.0;0;0;0;0;0;0;920520.0;30684.0;37.0;2012;0;0;29;2;4;0;11;348407.7354765545;354195.0145666767;28.630300939908953;383142.03691812354;0;1
12510;12510;2364;7142;71.0;38.0;83.0;1500000.0;26.82;24;73.0;402300.0;0;0;0;1;1;0;1097700.0;36590.0;40.0;2013;1;0;25;2;0;7;11;348407.7354765545;313671.6793187913;31.61133636609692;405378.0481848188;0;1
1644;1644;12434;1558;25.0;51.0;61.0;1744000.0;31.23;10;155.0;544651.2;0;0;0;0;0;1;1199348.8;39978.293333333335;51.83333333333334;2011;0;1;2;0;4;17;33;437856.5656846549;354195.0145666767;28.41662926615523;380339.13418342726;2;1
1278;1278;9830;6316;63.0;29.0;57.0;1195726.83;32.96;24;64.0;394111.5631680001;0;1;2;2;0;0;801615.266832;26720.5088944;31.0;2014;1;0;6;0;0;2;16;348407.7354765545;636429.0148717947;31.61133636609692;354968.68031732173;0;1
9201;9201;4830;2135;25.0;47.0;149.0;1200000.0;32.77;24;63.0;393240.00000000006;0;0;0;0;1;0;806760.0;26892.0;49.0;2011;0;1;34;0;0;2;11;437856.5656846549;354195.0145666767;31.61133636609692;367436.7002162161;0;1
350;350;10030;3024;1.0;43.0;96.0;2211860.0;22.79;24;5.0;504082.894;0;0;0;0;0;0;1707777.106;56925.90353333334;45.0;2011;0;1;27;2;0;1;39;437856.5656846549;354195.0145666767;31.61133636609692;369619.3079726029;2;3
21665;21665;216;7343;90.0;51.0;32.0;3440900.0;15.97;12;127.0;549511.73;0;0;0;0;0;1;2891388.27;96379.609;52.0;2013;3;1;4;1;4;28;20;437856.5656846549;354195.0145666767;28.630300939908953;367332.77090690075;0;13
483;483;11947;94;348.0;60.0;348.0;1236000.0;32.93;20;349.0;407014.8;0;1;0;3;0;0;828985.2;27632.84;61.66666666666666;2011;4;1;67;0;0;35;15;437856.5656846549;462765.74141768547;29.537066352326065;526373.3045454543;0;1
18843;18843;4576;5328;25.0;34.0;30.0;2528715.0;32.26;27;26.0;815763.4589999998;0;0;0;1;1;0;1712951.5410000002;57098.38470000001;36.25;2011;0;0;21;0;2;3;11;348407.7354765545;313671.6793187913;32.093484184338024;383292.923074868;0;5
17803;17803;14386;75;342.0;60.0;347.0;1613272.0;30.91;12;344.0;498662.3752;0;1;0;3;0;0;1114609.6248;37153.654160000006;61.0;2012;4;1;67;0;4;30;12;437856.5656846549;462765.74141768547;28.630300939908953;526373.3045454543;0;1
2531;2531;1422;6297;45.0;43.0;45.0;1142634.0;17.6;24;45.0;201103.58400000003;0;0;0;0;1;0;941530.416;31384.3472;45.0;2014;2;1;7;1;0;9;11;437856.5656846549;354195.0145666767;31.61133636609692;344747.6512061669;0;1
2935;2935;9742;3002;6.0;43.0;31.0;1200000.0;32.77;24;8.0;393240.00000000006;0;0;0;0;0;0;806760.0;26892.0;45.0;2011;0;1;4;0;0;11;16;437856.5656846549;354195.0145666767;31.61133636609692;367332.77090690075;1;1
263;263;5137;7137;27.0;38.0;41.0;1500000.0;31.85;24;55.0;477750.0;0;0;0;0;0;0;1022250.0;34075.0;40.0;2013;2;0;18;0;0;4;11;348407.7354765545;354195.0145666767;31.61133636609692;361661.5960337501;1;1
18439;18439;7107;6281;66.0;35.0;88.0;1104000.0;32.97;24;87.0;363988.8;0;1;0;2;1;0;740011.2;24667.04;37.0;2014;1;0;5;0;0;5;11;348407.7354765545;636429.0148717947;31.61133636609692;413331.5938060608;0;1
5460;5460;8837;6523;30.0;40.0;36.0;1710789.0;29.94;18;33.0;512210.22660000005;0;0;0;0;1;0;1198578.7733999998;39952.62578;41.5;2014;2;0;4;2;0;13;33;348407.7354765545;354195.0145666767;30.76080107132262;367332.77090690075;0;1
22163;22163;13421;6074;17.0;31.0;22.0;1150000.0;32.9;14;16.0;378350.0;0;0;0;2;1;0;771650.0;25721.66666666667;32.166666666666664;2012;0;0;15;0;0;10;16;348407.7354765545;636429.0148717947;30.65196621264987;343394.4938213339;0;1
9662;9662;5527;6476;29.0;33.0;44.0;1533225.5;23.63;36;47.0;362301.18565;0;0;2;2;1;0;1170924.31435;39030.81047833334;36.0;2014;2;0;7;2;2;9;10;348407.7354765545;636429.0148717947;31.286291191230358;344747.6512061669;0;1
2667;2667;4555;7294;97.0;34.0;66.0;2300000.0;15.42;36;97.0;354660.0;0;0;0;1;0;0;1945340.0;64844.66666666666;37.0;2013;3;0;2;1;2;26;11;348407.7354765545;313671.6793187913;31.286291191230358;380339.13418342726;1;3
4206;4206;1024;6654;186.0;58.0;417.0;3100000.0;23.4;12;326.0;725400.0;0;1;0;0;0;0;2374600.0;79153.33333333331;59.0;2014;5;1;65;2;4;45;11;437856.5656846549;354195.0145666767;28.630300939908953;549278.7599999998;0;14
13664;13664;4664;4521;5.0;37.0;5.0;3393292.0;13.69;12;17.0;464541.6748;0;0;0;2;0;1;2928750.3252;97625.01084;38.0;2011;0;0;40;1;4;10;18;348407.7354765545;636429.0148717947;28.630300939908953;469000.8640981597;0;10
3901;3901;6260;7301;136.0;48.0;138.0;2400000.0;31.61;13;239.0;758640.0;0;0;0;2;0;0;1641360.0;54712.0;49.08333333333334;2013;8;1;24;0;0;52;11;437856.5656846549;636429.0148717947;31.168725276110486;335714.0872005772;0;5
19318;19318;9378;6671;22.0;51.0;33.0;4000000.0;18.32;12;23.0;732800.0;0;0;0;1;0;0;3267200.0;108906.66666666669;52.0;2014;0;1;4;1;4;0;47;437856.5656846549;313671.6793187913;28.630300939908953;367332.77090690075;0;18
2196;2196;3595;3471;57.0;39.0;74.0;2574200.0;18.15;12;116.0;467217.3;0;0;2;0;0;0;2106982.7;70232.75666666668;40.0;2012;1;0;12;1;4;16;27;348407.7354765545;354195.0145666767;28.630300939908953;387693.48423541867;1;4
8059;8059;3757;3860;64.0;50.0;226.0;3600000.0;28.413690400446;60;140.0;1022892.854416056;0;0;0;0;1;0;2577107.145583944;85903.57151946481;55.0;2017;1;1;61;2;3;53;11;437856.5656846549;354195.0145666767;30.86250662982543;468039.06363636383;0;12
22527;22527;6900;7284;63.0;55.0;52.0;2167165.8;32.63;12;64.0;707146.2005400001;0;0;0;1;0;1;1460019.5994599997;48667.31998199999;56.0;2013;1;1;22;0;4;2;32;437856.5656846549;313671.6793187913;28.630300939908953;335757.89816463424;0;2
21860;21860;5257;6570;66.0;53.0;393.0;1973734.0;19.99;24;236.0;394549.4266;0;0;0;3;1;0;1579184.5734;52639.48578;55.0;2014;1;1;56;1;0;52;11;437856.5656846549;462765.74141768547;31.61133636609692;545857.4711392404;0;1
9067;9067;12605;7272;205.0;44.0;209.0;2047592.8;32.89;12;205.0;673453.27192;0;0;0;2;0;0;1374139.5280799998;45804.65093600001;45.0;2013;4;1;47;0;4;49;26;437856.5656846549;636429.0148717947;28.630300939908953;442153.30206896545;0;2
16789;16789;1037;6295;54.0;35.0;110.0;1140000.0;32.98;24;73.0;375972.0;0;0;0;1;1;0;764028.0;25467.6;37.0;2014;1;0;19;0;0;7;11;348407.7354765545;313671.6793187913;31.61133636609692;359955.8313592235;0;1
4082;4082;4964;7262;52.0;30.0;52.0;1997262.6;30.38;24;94.0;606768.37788;0;0;0;1;1;0;1390494.22212;46349.807404;32.0;2013;1;0;22;0;0;20;17;348407.7354765545;313671.6793187913;31.61133636609692;335757.89816463424;0;2
1951;1951;17779;6678;40.0;43.0;187.0;5000000.0;20.12;24;41.0;1006000.0;0;0;0;1;1;0;3994000.0;133133.33333333337;45.0;2014;2;1;30;2;0;6;42;437856.5656846549;313671.6793187913;31.61133636609692;469318.6734594594;2;39
20180;20180;1259;7077;54.0;49.0;76.0;1323135.0;32.99;12;54.0;436502.23650000006;0;0;0;1;0;0;886632.7634999999;29554.425449999995;50.0;2013;1;1;12;0;4;8;11;437856.5656846549;313671.6793187913;28.630300939908953;387693.48423541867;0;1
2675;2675;9063;5968;6.0;32.0;50.0;1200000.0;29.48;24;7.0;353760.0;0;1;2;1;0;0;846240.0;28208.0;34.0;2011;0;0;22;2;0;11;16;348407.7354765545;313671.6793187913;31.61133636609692;335757.89816463424;0;1
17536;17536;2544;2618;103.0;33.0;119.0;1073200.0;26.976839098878003;36;110.0;289515.4372091587;0;0;0;1;1;0;783684.5627908412;26122.818759694706;36.0;2017;7;0;26;2;2;15;11;348407.7354765545;313671.6793187913;31.286291191230358;407503.0181769909;0;1
2027;2027;7197;588;25.0;56.0;293.0;1745287.0;32.93;20;136.0;574723.0090999999;0;0;0;3;1;0;1170563.9909;39018.79969666667;57.66666666666666;2011;0;1;31;0;0;44;11;437856.5656846549;462765.74141768547;29.537066352326065;482990.06066666654;1;1
13233;13233;1234;6267;50.0;47.0;50.0;1099000.0;26.92;9;51.0;295850.80000000005;0;1;0;2;0;1;803149.2;26771.64;47.75;2014;2;1;22;2;4;8;6;437856.5656846549;636429.0148717947;30.53232018066045;335757.89816463424;0;1
1035;1035;13129;1819;25.0;49.0;117.0;2300000.0;16.52;18;239.0;379960.0;0;0;0;0;1;0;1920040.0;64001.33333333334;50.5;2011;0;1;26;1;0;52;39;437856.5656846549;354195.0145666767;30.76080107132262;407503.0181769909;1;3
2154;2154;1496;1534;1.0;38.0;7.0;1126490.0;33.695986750019;57;7.0;379581.92114028905;0;1;0;3;0;0;746908.0788597108;24896.935961990366;42.75;2017;0;0;29;0;3;11;11;348407.7354765545;462765.74141768547;31.6180340892478;383142.03691812354;0;1
3971;3971;3152;948;91.0;53.0;236.0;3136027.0;32.92;48;91.0;1032380.0884;0;0;0;0;0;0;2103646.9116;70121.56372;57.0;2012;3;1;71;0;1;20;36;437856.5656846549;354195.0145666767;31.285981228209238;679754.8583333334;0;15
2866;2866;7585;1822;17.0;49.0;19.0;1095100.0;23.19;24;21.0;253953.69;0;0;0;0;0;0;841146.31;28038.210333333336;51.0;2011;0;1;15;2;0;0;11;437856.5656846549;354195.0145666767;31.61133636609692;343394.4938213339;0;1
8594;8594;13113;7236;79.0;38.0;87.0;1800000.0;25.06;12;81.0;451080.0;0;1;0;2;0;0;1348920.0;44964.0;39.0;2013;3;0;5;2;4;12;33;348407.7354765545;636429.0148717947;28.630300939908953;413331.5938060608;0;1
7254;7254;2012;8;252.0;64.0;442.0;1194869.04;32.35;21;254.0;386540.13444000005;0;1;0;3;1;0;808328.90556;26944.296852;65.75;2012;4;2;72;0;0;27;16;871493.5023711338;462765.74141768547;31.1095996612638;695760.9862500001;0;1
739;739;17149;6380;66.0;55.0;336.0;1300000.0;30.06;24;86.0;390780.0;0;1;0;2;0;0;909220.0;30307.33333333333;57.0;2014;1;1;37;0;0;5;15;437856.5656846549;636429.0148717947;31.61133636609692;550791.3227272729;1;1
3958;3958;3398;7230;406.0;60.0;409.0;1783832.2;27.47;60;406.0;490018.7053399999;0;1;0;3;0;0;1293813.49466;43127.11648866667;65.0;2013;4;1;52;2;3;72;11;437856.5656846549;462765.74141768547;30.86250662982543;572843.7999999998;1;1
5790;5790;1172;1204;64.0;56.0;216.0;1100000.0;23.696284019521;24;102.0;260659.12421473092;0;1;0;3;1;0;839340.8757852691;27978.029192842303;58.0;2017;1;1;62;2;0;26;11;437856.5656846549;462765.74141768547;31.61133636609692;460490.761140351;0;1
15640;15640;17172;7044;21.0;50.0;85.0;1250000.0;32.19;24;21.0;402375.0;0;0;0;1;0;0;847625.0;28254.16666666667;52.0;2013;0;1;5;0;0;0;15;437856.5656846549;313671.6793187913;31.61133636609692;413331.5938060608;0;1
15292;15292;4753;7026;61.0;26.0;67.0;1207859.12;36.04;9;62.0;435312.4268480001;0;0;0;0;0;1;772546.6931520001;25751.5564384;26.75;2013;1;0;3;0;4;2;11;348407.7354765545;354195.0145666767;30.53232018066045;369368.16014648456;0;1
5582;5582;6540;6352;54.0;34.0;79.0;1243870.56;32.11;6;78.0;399406.83681600005;0;1;0;2;1;0;844463.723184;28148.7907728;34.5;2014;1;0;25;0;4;7;15;348407.7354765545;636429.0148717947;29.104304835594373;405378.0481848188;0;1
6802;6802;5550;5051;64.0;35.0;11.0;2147750.15;25.85;12;63.0;555193.413775;0;0;2;2;0;0;1592556.736225;53085.22454083333;36.0;2011;1;0;29;2;4;2;11;348407.7354765545;636429.0148717947;28.630300939908953;383142.03691812354;0;2
21332;21332;4504;6480;54.0;41.0;116.0;1542000.0;26.09;24;140.0;402307.8;0;0;0;2;0;0;1139692.2;37989.74;43.0;2014;1;1;26;2;0;53;10;437856.5656846549;636429.0148717947;31.61133636609692;407503.0181769909;0;1
1547;1547;14389;6518;66.0;41.0;81.0;1700000.0;23.67;24;96.0;402390.0;0;0;0;1;0;0;1297610.0;43253.66666666666;43.0;2014;1;1;25;2;0;20;12;437856.5656846549;313671.6793187913;31.61133636609692;405378.0481848188;0;1
9500;9500;1737;6667;77.0;48.0;141.0;3700000.0;33.0;24;285.0;1221000.0;0;0;0;0;0;0;2479000.0;82633.33333333331;50.0;2014;3;1;16;0;0;55;11;437856.5656846549;354195.0145666767;31.61133636609692;388715.8219059408;0;12
777;777;76;77;1.0;50.0;231.0;1215000.0;23.541256682001;48;11.0;286026.26868631213;0;1;0;1;0;0;928973.731313688;30965.791043789595;54.0;2017;0;1;41;2;1;11;11;437856.5656846549;313671.6793187913;31.285981228209238;478433.9594827586;2;1
3628;3628;6402;840;51.0;53.0;75.0;2460680.0;29.78;12;209.0;732790.5040000002;0;0;0;0;0;0;1727889.4959999996;57596.31653333332;54.0;2012;1;1;12;2;4;49;11;437856.5656846549;354195.0145666767;28.630300939908953;387693.48423541867;1;5
3772;3772;10404;6355;12.0;30.0;45.0;1250000.0;32.98;12;89.0;412250.0;0;0;2;0;0;0;837750.0;27925.0;31.0;2014;0;0;7;0;4;5;15;348407.7354765545;354195.0145666767;28.630300939908953;344747.6512061669;1;1
11700;11700;2563;6575;62.0;37.0;63.0;1999000.0;32.95;24;106.0;658670.5000000001;0;0;2;0;0;0;1340329.5;44677.65;39.0;2014;1;0;2;0;0;18;11;348407.7354765545;354195.0145666767;31.61133636609692;380339.13418342726;0;2
11493;11493;1013;1042;63.0;39.0;201.0;1522510.75;29.309733806057;60;127.0;446243.84799360204;0;1;0;3;1;0;1076266.902006398;35875.563400213265;44.0;2017;1;0;11;2;3;28;11;348407.7354765545;462765.74141768547;30.86250662982543;364285.7979054053;0;1
16303;16303;1485;1522;6.0;42.0;13.0;1431560.0;28.374413332126004;24;152.0;406196.7514973831;0;0;0;1;0;0;1025363.248502617;34178.77495008723;44.0;2017;0;1;1;2;0;17;11;437856.5656846549;313671.6793187913;31.61133636609692;354620.2513569526;0;1
3016;3016;1963;2012;31.0;40.0;38.0;3000000.0;22.900302455932003;12;99.0;687009.0736779601;0;0;3;0;0;0;2312990.92632204;77099.69754406801;41.0;2017;2;0;18;2;4;26;11;348407.7354765545;354195.0145666767;28.630300939908953;361661.5960337501;1;14
15161;15161;6658;1811;12.0;49.0;132.0;1100000.0;32.77;24;13.0;360470.0;0;0;2;1;1;0;739530.0;24651.0;51.0;2011;0;1;17;0;0;10;6;437856.5656846549;313671.6793187913;31.61133636609692;366521.2754749999;0;1
4097;4097;848;1703;27.0;50.0;74.0;1450872.0;31.35;15;27.0;454848.372;0;0;0;1;0;0;996023.628;33200.7876;51.25;2011;2;1;12;0;0;3;21;437856.5656846549;313671.6793187913;30.30912608524315;387693.48423541867;1;1
10936;10936;5192;6966;48.0;30.0;40.0;1118700.0;32.82;24;84.0;367157.34;0;0;0;2;1;0;751542.6599999998;25051.422000000002;32.0;2013;2;0;18;0;0;12;16;348407.7354765545;636429.0148717947;31.61133636609692;361661.5960337501;0;1
3641;3641;8817;7223;259.0;53.0;382.0;1702000.0;32.89;16;265.0;559787.8;0;1;0;3;0;0;1142212.2;38073.74;54.33333333333334;2013;4;1;68;0;0;36;33;437856.5656846549;462765.74141768547;30.984104664162068;489479.74107526866;1;1
10554;10554;2481;7118;86.0;35.0;102.0;1411000.0;30.11;25;86.0;424852.1;0;0;0;3;0;0;986147.9;32871.596666666665;37.083333333333336;2013;3;0;10;0;2;5;21;348407.7354765545;462765.74141768547;31.53554667362733;325603.0885557085;0;1
18645;18645;723;6674;139.0;40.0;197.0;4337925.0;9.28;24;139.0;402559.44;0;1;0;2;0;0;3935365.56;131178.85199999998;42.0;2014;8;0;45;3;0;53;11;348407.7354765545;636429.0148717947;31.61133636609692;514802.4447674418;0;26
1148;1148;3324;558;56.0;56.0;123.0;1140000.0;30.6;24;285.0;348840.0;0;1;0;3;1;0;791160.0;26372.0;58.0;2011;1;1;51;0;0;55;16;437856.5656846549;462765.74141768547;31.61133636609692;354672.1637394959;2;1
4009;4009;785;808;62.0;38.0;70.0;3142000.0;28.794899467811003;36;110.0;904735.7412786216;0;0;0;2;1;0;2237264.258721378;74575.47529071262;41.0;2017;1;0;3;2;2;15;11;348407.7354765545;636429.0148717947;31.286291191230358;369368.16014648456;0;15
9890;9890;16655;1013;319.0;52.0;323.0;2013731.0;24.69;24;319.0;497190.1839;0;1;0;3;1;0;1516540.8161;50551.36053666667;54.0;2012;4;1;70;2;0;40;26;437856.5656846549;462765.74141768547;31.61133636609692;549526.4686206896;0;2
1715;1715;3404;3498;1.0;38.0;11.0;2598000.0;30.922283701127;12;8.0;803360.9305552794;0;0;0;2;0;0;1794639.0694447206;59821.302314824025;39.0;2017;0;0;29;0;4;11;11;348407.7354765545;636429.0148717947;28.630300939908953;383142.03691812354;2;5
20;20;18047;3519;54.0;39.0;147.0;1280266.0;23.57;24;54.0;301758.6962;0;0;2;1;0;0;978507.3038;32616.910126666666;41.0;2012;1;0;34;2;0;8;15;348407.7354765545;313671.6793187913;31.61133636609692;367436.7002162161;2;1
4786;4786;6120;6428;78.0;43.0;215.0;1429300.0;28.66;20;103.0;409637.38;0;0;0;2;1;0;1019662.62;33988.754;44.66666666666666;2014;3;1;62;2;0;18;11;437856.5656846549;636429.0148717947;29.537066352326065;460490.761140351;0;1
10144;10144;497;5181;43.0;35.0;44.0;1400000.0;26.78;20;43.0;374920.0;0;1;0;2;0;0;1025080.0;34169.333333333336;36.66666666666666;2011;2;0;7;2;0;9;11;348407.7354765545;636429.0148717947;29.537066352326065;344747.6512061669;0;1
1669;1669;16624;6616;38.0;42.0;38.0;2370000.0;22.78;10;261.0;539886.0;0;0;2;2;0;1;1830114.0;61003.8;42.833333333333336;2014;2;1;18;2;4;31;23;437856.5656846549;636429.0148717947;28.41662926615523;361661.5960337501;0;3
2537;2537;4158;6597;66.0;50.0;139.0;2160000.0;22.37;24;152.0;483192.0;0;0;0;2;0;0;1676808.0;55893.6;52.0;2014;1;1;16;2;0;17;32;437856.5656846549;636429.0148717947;31.61133636609692;388715.8219059408;1;3
18083;18083;209;7046;85.0;50.0;85.0;1250650.0;32.17;24;116.0;402334.105;0;0;0;1;1;0;848315.895;28277.1965;52.0;2013;3;1;5;0;0;16;11;437856.5656846549;313671.6793187913;31.61133636609692;413331.5938060608;0;1
20177;20177;6413;7023;89.0;52.0;222.0;1200049.0;32.99;15;238.0;395896.1651;0;0;2;1;0;0;804152.8348999999;26805.094496666665;53.25;2013;3;1;38;0;0;52;11;437856.5656846549;313671.6793187913;30.30912608524315;406227.7308593751;0;1
5958;5958;6801;4436;28.0;37.0;59.0;1111252.2;24.66;24;28.0;274034.79251999996;0;0;0;2;1;0;837217.4074799998;27907.246916;39.0;2011;2;0;6;2;0;3;11;348407.7354765545;636429.0148717947;31.61133636609692;354968.68031732173;0;1
413;413;3936;715;13.0;54.0;11.0;1207257.73;32.86;12;13.0;396704.890078;0;0;0;0;0;0;810552.8399220001;27018.427997400002;55.0;2012;0;1;29;0;4;10;15;437856.5656846549;354195.0145666767;28.630300939908953;383142.03691812354;1;1
6575;6575;452;465;63.0;59.0;166.0;1171000.0;32.833575933629;16;74.0;384481.1741827956;0;1;0;1;1;0;786518.8258172044;26217.29419390681;60.33333333333334;2017;1;1;0;0;0;7;11;437856.5656846549;313671.6793187913;30.984104664162068;393959.1827076925;0;1
3616;3616;14320;6973;90.0;50.0;325.0;1130000.0;28.47;18;291.0;321711.0;0;0;0;1;1;0;808289.0;26942.96666666667;51.5;2013;3;1;23;2;0;37;16;437856.5656846549;313671.6793187913;30.76080107132262;574669.5614084506;0;1
4384;4384;743;834;58.0;53.0;88.0;1602658.4;30.78;36;82.0;493298.25552;0;1;0;3;1;0;1109360.1444799998;36978.67148266666;56.0;2012;1;1;5;0;2;12;12;437856.5656846549;462765.74141768547;31.286291191230358;413331.5938060608;0;1
508;508;17136;6338;54.0;29.0;110.0;1220000.0;32.53;18;66.0;396866.0;0;0;0;1;0;0;823134.0;27437.8;30.5;2014;1;0;19;0;0;2;15;348407.7354765545;313671.6793187913;30.76080107132262;359955.8313592235;1;1
1212;1212;1503;7114;35.0;28.0;23.0;1400200.0;25.86;24;36.0;362091.72;0;0;2;0;0;0;1038108.28;34603.60933333333;30.0;2013;2;0;15;2;0;13;11;348407.7354765545;354195.0145666767;31.61133636609692;343394.4938213339;2;1
2326;2326;5883;6984;28.0;31.0;105.0;1150000.0;32.94;24;28.0;378810.0;0;1;1;2;0;0;771190.0;25706.33333333333;33.0;2013;2;0;28;0;0;3;11;348407.7354765545;636429.0148717947;31.61133636609692;331852.0351742628;0;1
3898;3898;7663;422;25.0;57.0;191.0;1268807.6;32.97;60;288.0;418325.86572000006;0;1;0;3;0;0;850481.73428;28349.39114266667;62.0;2011;0;1;30;0;3;55;15;437856.5656846549;462765.74141768547;30.86250662982543;469318.6734594594;0;1
6674;6674;573;587;121.0;33.0;130.0;1500000.0;32.926008686757;32;135.0;493890.130301355;0;0;1;1;0;0;1006109.869698645;33536.9956566215;35.666666666666664;2017;7;0;17;0;2;44;11;348407.7354765545;313671.6793187913;31.92887929849713;366521.2754749999;0;1
11572;11572;16321;5863;25.0;32.0;12.0;1250000.0;22.18;24;22.0;277250.0;1;0;0;1;1;0;972750.0;32425.0;34.0;2011;0;0;29;2;0;0;15;348407.7354765545;313671.6793187913;31.61133636609692;383142.03691812354;0;1
532;532;14934;5264;18.0;33.0;7.0;1231000.0;32.4;14;21.0;398844.0;0;0;2;1;0;0;832156.0;27738.53333333333;34.166666666666664;2012;0;0;29;0;0;0;15;348407.7354765545;313671.6793187913;30.65196621264987;383142.03691812354;0;1
4612;4612;9970;7020;117.0;31.0;117.0;1200000.0;32.69;24;114.0;392280.0;0;0;0;0;0;0;807720.0;26924.0;33.0;2013;7;0;26;0;0;15;16;348407.7354765545;354195.0145666767;31.61133636609692;407503.0181769909;0;1
14316;14316;11204;6447;116.0;38.0;62.0;1483106.0;32.71;60;118.0;485123.9726;0;1;0;3;1;0;997982.0274;33266.06758;43.0;2014;7;0;2;0;3;16;21;348407.7354765545;462765.74141768547;30.86250662982543;380339.13418342726;0;1
644;644;12094;7173;64.0;50.0;64.0;1580000.0;21.85;24;64.0;345230.0;0;1;0;2;1;0;1234770.0;41159.0;52.0;2013;1;1;2;2;0;2;10;437856.5656846549;636429.0148717947;31.61133636609692;380339.13418342726;0;1
6708;6708;6846;555;149.0;55.0;160.0;1641428.0;32.32;17;154.0;530509.5296;0;0;0;3;1;0;1110918.4704;37030.61568;56.41666666666666;2012;8;1;49;0;0;17;11;437856.5656846549;462765.74141768547;30.73905029976644;364153.9046530612;0;1
1646;1646;4287;6571;135.0;56.0;264.0;1988000.0;23.57;24;135.0;468571.6;0;1;0;2;0;0;1519428.4;50647.61333333333;58.0;2014;8;1;43;2;0;44;11;437856.5656846549;636429.0148717947;31.61133636609692;442533.7592929294;0;1
593;593;9164;6637;23.0;31.0;25.0;2750000.0;26.65;12;81.0;732875.0;0;0;0;1;0;1;2017125.0;67237.5;32.0;2014;0;0;21;2;4;12;14;348407.7354765545;313671.6793187913;28.630300939908953;383292.923074868;0;8
1868;1868;14147;3750;22.0;38.0;173.0;1500000.0;21.95;36;125.0;329250.0;0;0;0;1;0;0;1170750.0;39025.0;41.0;2012;0;0;14;2;2;50;21;348407.7354765545;313671.6793187913;31.286291191230358;386436.1494382022;2;1
2124;2124;989;551;154.0;55.0;261.0;2000000.0;21.17;10;156.0;423400.0;0;1;0;2;0;0;1576600.0;52553.33333333334;55.83333333333334;2012;6;1;43;2;4;17;11;437856.5656846549;636429.0148717947;28.41662926615523;442533.7592929294;0;1
2098;2098;1037;1066;133.0;35.0;151.0;1922322.0;20.014924050954;50;142.0;384751.28831478;0;1;0;3;0;0;1537570.71168522;51252.357056174005;39.16666666666666;2017;8;0;13;2;3;53;11;348407.7354765545;462765.74141768547;30.9896276001073;403923.1946232877;1;1
19604;19604;10011;7337;82.0;57.0;82.0;3000000.0;30.22;12;210.0;906600.0;0;1;0;2;0;0;2093400.0;69780.0;58.0;2013;3;1;25;0;4;49;19;437856.5656846549;636429.0148717947;28.630300939908953;405378.0481848188;0;6
