;Unnamed: 0;nb_salaires_cleaned;age_cleaned;anciennete_emploi_cleaned;salaire_mensuel_cleaned;taux_endettement_cleaned;duree_pret_cleaned;anciennete_bni_cleaned;mensualite_cleaned;code_DTX_cleaned_UNIQUEVAL;conventionne_cleaned_UNIQUEVAL;statut_marital_cleaned_UNIQUEVAL;categorie_employeur_cleaned_UNIQUEVAL;nature_CAP_cleaned_UNIQUEVAL;type_contrat_cleaned;salaire_vivable;argent_journalier;age_end;year;nb_salaires_cleaned_bins;age_cleaned_bins;anciennete_emploi_cleaned_bins;taux_endettement_cleaned_bins;duree_pret_cleaned_bins;anciennete_bni_cleaned_bins;salaire_mensuel_cleaned_bins;avg_salaire_age;avg_cat_empl_sal;avg_duree_endettement;avg_salaire_anc_emploi;label
10168;377;23.0;57.0;235.0;120000.0;32.69;24;24.0;3922800.0;1;0;0;0;1;0;-3802800.0;-126760.0;59.0;2012;0;1;71;0;0;0;1;437856.5656846549;354195.0145666767;31.611336366096918;679754.8583333334;1
10237;1561;35.0;51.0;115.0;202629.0;32.97;60;39.0;6680678.13;0;0;0;3;1;0;-6478049.13;-215934.97100000002;56.0;2011;2;1;26;0;3;6;2;437856.5656846549;462765.74141768547;30.86250662982543;407503.0181769909;1
15705;3349;9.0;42.0;26.0;115556.58;32.88;24;9.0;3799500.3504;1;0;0;0;0;0;-3683943.7704;-122798.12568;44.0;2011;0;1;21;0;0;11;1;437856.5656846549;354195.0145666767;31.611336366096918;383292.923074868;1
15873;1315;36.0;50.0;53.0;240000.0;31.67;36;36.0;7600800.0;0;0;0;1;1;0;-7360800.0;-245360.0;53.0;2012;2;1;22;0;2;13;2;437856.5656846549;313671.6793187913;31.286291191230358;335757.89816463424;1
14890;550;16.0;56.0;266.0;150000.0;32.85;24;16.0;4927500.0;0;0;0;0;1;0;-4777500.0;-159250.0;58.0;2011;0;1;20;0;0;10;1;437856.5656846549;354195.0145666767;31.611336366096918;449082.1656470589;1
5362;6201;43.0;31.0;45.0;294645.14;32.96;12;44.0;9711503.8144;0;0;1;1;0;0;-9416858.6744;-313895.28914666665;32.0;2012;2;0;7;0;4;9;11;348407.7354765545;313671.6793187913;28.630300939908953;344747.6512061669;1
6590;4043;24.0;37.0;183.0;163548.28;32.97;36;24.0;5392186.7916;0;0;0;1;1;0;-5228638.5116;-174287.95038666663;40.0;2012;0;0;59;0;2;0;11;348407.7354765545;313671.6793187913;31.286291191230358;335054.05065637076;1
10807;7468;22.0;25.0;48.0;131640.0;32.85;24;22.0;4324374.0;1;0;0;1;1;0;-4192734.0;-139757.8;27.0;2012;0;0;7;0;0;0;1;348407.7354765545;313671.6793187913;31.611336366096918;344747.6512061669;1
9424;4332;25.0;38.0;61.0;166400.0;32.72;24;68.0;5444608.0;0;0;0;1;1;0;-5278208.0;-175940.26666666663;40.0;2011;0;0;2;0;0;29;1;348407.7354765545;313671.6793187913;31.611336366096918;380339.13418342744;1
1320;1394;4.0;52.0;62.0;99128.0;32.55;24;7.0;3226616.4;1;0;0;0;0;0;-3127488.4;-104249.61333333333;54.0;2011;0;1;2;0;0;11;11;437856.5656846549;354195.0145666767;31.611336366096918;380339.13418342744;1
1140;502;25.0;57.0;357.0;344444.8;33.0;47;25.0;11366678.4;0;0;0;3;1;0;-11022233.6;-367407.78666666674;60.91666666666666;2011;0;1;48;0;1;3;11;437856.5656846549;462765.74141768547;32.809515056196965;572259.5847999997;1
5204;4804;1.0;35.0;70.0;217560.0;32.44;36;2.0;7057646.3999999985;0;0;0;1;0;0;-6840086.3999999985;-228002.88;38.0;2012;0;0;3;0;2;1;2;348407.7354765545;313671.6793187913;31.286291191230358;369368.16014648456;1
2272;4663;39.0;36.0;42.0;301260.0;32.93;48;39.0;9920491.8;0;1;2;3;1;0;-9619231.8;-320641.06;40.0;2011;2;0;18;0;1;6;11;348407.7354765545;462765.74141768547;31.285981228209238;361661.5960337501;1
11929;1877;1.0;49.0;276.0;149471.0;32.93;36;4.0;4922080.03;0;0;1;3;0;0;-4772609.03;-159086.96766666663;52.0;2011;0;1;42;0;2;1;1;437856.5656846549;462765.74141768547;31.286291191230358;428823.9188461539;1
13114;6772;1.0;29.0;8.0;117539.48;32.16;24;4.0;3780069.6768;0;0;0;1;0;0;-3662530.1968;-122084.33989333332;31.0;2011;0;0;29;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;383142.03691812354;1
18194;1429;1.0;51.0;91.0;177124.05;32.02;24;4.0;5671512.081;0;0;0;0;0;0;-5494388.031;-183146.26770000003;53.0;2011;0;1;27;0;0;1;1;437856.5656846549;354195.0145666767;31.611336366096918;369619.3079726029;1
9034;4916;43.0;36.0;137.0;282068.0;32.46;60;45.0;9155927.28;0;0;0;3;1;0;-8873859.28;-295795.3093333333;41.0;2011;2;0;24;0;3;9;2;348407.7354765545;462765.74141768547;30.86250662982543;335714.0872005772;1
15762;5821;11.0;33.0;15.0;89500.0;32.92;24;12.0;2946340.0;1;0;1;1;0;0;-2856840.0;-95228.0;35.0;2011;0;0;1;0;0;11;11;348407.7354765545;313671.6793187913;31.611336366096918;354620.2513569526;1
14427;7309;26.0;24.0;30.0;120000.0;31.33;24;3.0;3759600.0;0;0;0;1;0;0;-3639600.0;-121320.0;26.0;2011;2;0;21;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;383292.923074868;1
5519;1651;20.0;48.0;78.0;170000.0;32.93;24;20.0;5598100.0;0;0;0;1;1;0;-5428100.0;-180936.66666666663;50.0;2012;0;1;12;0;0;0;1;437856.5656846549;313671.6793187913;31.611336366096918;387693.48423541867;1
8878;2795;7.0;44.0;221.0;236092.78;32.92;24;7.0;7772174.317600002;0;0;3;0;0;0;-7536081.5376;-251202.71792;46.0;2011;0;1;38;0;0;11;2;437856.5656846549;354195.0145666767;31.611336366096918;406227.7308593751;1
8254;5076;48.0;34.0;11.0;274849.8;32.98;60;50.0;9064546.404;0;0;0;3;1;0;-8789696.603999998;-292989.88679999986;39.0;2012;2;0;29;0;3;8;2;348407.7354765545;462765.74141768547;30.86250662982543;383142.03691812354;1
3666;3689;3.0;38.0;34.0;94499.0;33.0;18;3.0;3118467.0;0;0;0;0;0;0;-3023968.0;-100798.93333333332;39.5;2012;0;0;4;0;0;1;11;348407.7354765545;354195.0145666767;30.76080107132262;367332.77090690075;1
7284;5297;24.0;33.0;34.0;103000.0;32.81;24;25.0;3379430.0000000005;0;1;0;1;1;0;-3276430.0000000005;-109214.33333333334;35.0;2012;0;0;4;0;0;3;11;348407.7354765545;313671.6793187913;31.611336366096918;367332.77090690075;1
4676;6562;44.0;30.0;216.0;122151.98;32.77;48;48.0;4002920.3846000005;0;0;2;1;1;0;-3880768.4046000005;-129358.94682;34.0;2011;2;0;62;0;1;9;11;348407.7354765545;313671.6793187913;31.285981228209238;460490.76114035095;1
6388;6804;3.0;29.0;78.0;382526.0;32.34;60;51.0;12370890.840000002;0;1;0;3;1;0;-11988364.840000002;-399612.1613333334;34.0;2011;0;0;12;0;3;8;7;348407.7354765545;462765.74141768547;30.86250662982543;387693.48423541867;1
12930;5256;25.0;34.0;71.0;346266.0;32.74;48;62.0;11336748.84;0;1;0;3;0;0;-10990482.84;-366349.42799999996;38.0;2011;0;0;3;0;1;2;7;348407.7354765545;462765.74141768547;31.285981228209238;369368.16014648456;1
6779;4063;3.0;37.0;40.0;120000.0;32.81;18;4.0;3937200.0000000005;1;0;0;0;0;0;-3817200.0000000005;-127240.0;38.5;2012;0;0;18;0;0;1;11;348407.7354765545;354195.0145666767;30.76080107132262;361661.5960337501;1
12736;3999;1.0;37.0;90.0;100500.0;32.72;24;2.0;3288360.0;0;1;0;1;0;0;-3187860.0;-106262.0;39.0;2012;0;0;5;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;413331.5938060608;1
6185;2243;5.0;47.0;232.0;355465.2;32.63;24;5.0;11598829.476000002;0;1;0;1;0;0;-11243364.276000002;-374778.8092000001;49.0;2011;0;1;41;0;0;1;11;437856.5656846549;313671.6793187913;31.611336366096918;478433.9594827586;1
15943;6254;12.0;31.0;48.0;217033.37;28.55;24;12.0;6196302.7135;0;0;0;0;0;0;-5979269.3435;-199308.97811666664;33.0;2011;0;0;7;2;0;11;2;348407.7354765545;354195.0145666767;31.611336366096918;344747.6512061669;1
5364;777;42.0;55.0;229.0;190898.0;31.79;60;44.0;6068647.42;0;0;1;3;1;0;-5877749.42;-195924.98066666667;60.0;2011;2;1;41;0;3;9;11;437856.5656846549;462765.74141768547;30.86250662982543;478433.9594827586;1
15971;1947;1.0;48.0;71.0;110000.0;31.16;24;2.0;3427600.0;0;1;0;1;0;0;-3317600.0;-110586.66666666669;50.0;2011;0;1;3;0;0;1;1;437856.5656846549;313671.6793187913;31.611336366096918;369368.16014648456;1
923;2198;35.0;45.0;67.0;180000.0;28.5;24;35.0;5130000.0;0;0;0;0;0;0;-4950000.0;-165000.0;47.0;2012;2;1;3;2;0;13;1;437856.5656846549;354195.0145666767;31.611336366096918;369368.16014648456;1
6217;4132;2.0;38.0;126.0;136500.0;32.94;36;2.0;4496310.0;0;0;0;1;0;0;-4359810.0;-145327.0;41.0;2011;0;0;51;0;2;1;1;348407.7354765545;313671.6793187913;31.286291191230358;354672.1637394959;1
11083;830;25.0;55.0;328.0;296322.0;32.42;60;61.0;9606759.24;0;0;0;3;1;0;-9310437.24;-310347.908;60.0;2011;0;1;23;0;3;2;2;437856.5656846549;462765.74141768547;30.86250662982543;574669.5614084506;1
14650;2688;1.0;45.0;7.0;110000.0;32.08;24;3.0;3528800.0;0;0;0;1;0;0;-3418800.0;-113960.0;47.0;2011;0;1;29;0;0;1;1;437856.5656846549;313671.6793187913;31.611336366096918;383142.03691812354;1
14352;6036;21.0;31.0;95.0;119549.8;32.94;24;22.0;3937970.412;0;0;0;1;1;0;-3818420.6119999997;-127280.68706666668;33.0;2012;0;0;27;0;0;0;1;348407.7354765545;313671.6793187913;31.611336366096918;369619.3079726029;1
6786;6321;28.0;30.0;70.0;106962.1;32.91;24;28.0;3520122.711;0;0;0;0;1;0;-3413160.611;-113772.02036666663;32.0;2012;2;0;3;0;0;3;1;348407.7354765545;354195.0145666767;31.611336366096918;369368.16014648456;1
2999;5459;30.0;34.0;102.0;300000.0;32.97;48;30.0;9891000.0;0;1;0;1;1;0;-9591000.0;-319700.0;38.0;2011;2;0;10;0;1;3;2;348407.7354765545;313671.6793187913;31.285981228209238;325603.0885557085;1
118;3372;1.0;40.0;51.0;294998.4;32.81;48;24.0;9678897.504;0;1;2;3;0;0;-9383899.104;-312796.63680000004;44.0;2012;0;0;22;0;1;0;2;348407.7354765545;462765.74141768547;31.285981228209238;335757.89816463424;1
2034;2246;25.0;47.0;174.0;404587.4;24.04;60;163.0;9726281.096;0;1;0;1;1;0;-9321693.696;-310723.12320000003;52.0;2011;0;1;14;2;3;33;11;437856.5656846549;313671.6793187913;30.86250662982543;386436.1494382022;1
10096;6927;1.0;28.0;25.0;231726.0;26.61;20;1.0;6166228.8599999985;0;0;2;1;0;0;-5934502.8599999985;-197816.762;29.66666666666667;2011;0;0;21;2;0;1;2;348407.7354765545;313671.6793187913;29.537066352326065;383292.923074868;1
3171;2389;57.0;44.0;97.0;151300.0;32.74;36;85.0;4953562.0;0;1;0;1;1;0;-4802262.0;-160075.4;47.0;2012;1;1;10;0;2;5;1;437856.5656846549;313671.6793187913;31.286291191230358;325603.0885557085;1
14906;7043;2.0;27.0;22.0;231303.0;32.84;24;7.0;7595990.52;0;1;2;3;0;1;-7364687.52;-245489.58399999997;29.0;2012;0;0;15;0;0;11;2;348407.7354765545;462765.74141768547;31.611336366096918;343394.4938213339;1
17396;2464;57.0;46.0;176.0;221040.0;32.85;15;58.0;7261164.0;0;0;3;1;1;0;-7040124.0;-234670.8;47.25;2011;1;1;33;0;0;4;2;437856.5656846549;313671.6793187913;30.30912608524315;370955.7745021643;1
17220;4469;1.0;37.0;10.0;114000.0;32.84;24;1.0;3743760.0000000005;1;0;0;1;0;0;-3629760.0000000005;-120992.0;39.0;2011;0;0;29;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;383142.03691812354;1
2613;1299;47.0;52.0;169.0;330770.4;32.92;60;57.0;10888961.568000002;0;1;0;3;1;0;-10558191.168;-351939.7056000001;57.0;2011;2;1;14;0;3;4;7;437856.5656846549;462765.74141768547;30.86250662982543;386436.1494382022;1
9781;4818;1.0;36.0;163.0;154475.6;32.84;48;11.0;5072978.704000001;0;0;0;3;0;0;-4918503.104000001;-163950.1034666667;40.0;2011;0;0;0;0;1;11;1;348407.7354765545;462765.74141768547;31.285981228209238;393959.18270769244;1
10459;6690;3.0;29.0;101.0;230000.0;32.16;31;4.0;7396799.999999999;0;1;2;2;0;0;-7166799.999999999;-238893.33333333328;31.58333333333333;2011;0;0;10;0;2;1;2;348407.7354765545;636429.0148717947;31.306232803221317;325603.0885557085;1
5956;5404;41.0;33.0;48.0;294206.6;32.97;60;44.0;9699991.601999998;0;0;0;3;0;0;-9405785.001999997;-313526.16673333326;38.0;2012;2;0;7;0;3;9;11;348407.7354765545;462765.74141768547;30.86250662982543;344747.6512061669;1
5553;5795;9.0;33.0;18.0;118401.17;32.68;24;16.0;3869350.2356;1;1;2;1;0;0;-3750949.0656;-125031.63552000001;35.0;2011;0;0;1;0;0;10;1;348407.7354765545;313671.6793187913;31.611336366096918;354620.2513569526;1
8163;6653;1.0;30.0;30.0;150000.0;32.64;24;2.0;4896000.0;1;0;2;1;0;0;-4746000.0;-158200.0;32.0;2011;0;0;21;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;383292.923074868;1
11854;2989;2.0;43.0;134.0;96000.0;32.77;12;5.0;3145920.0000000005;0;0;0;0;0;0;-3049920.0000000005;-101664.0;44.0;2011;0;1;24;0;4;1;11;437856.5656846549;354195.0145666767;28.630300939908953;335714.0872005772;1
7580;3065;1.0;43.0;60.0;104934.0;32.67;24;3.0;3428193.7800000007;0;0;0;0;0;0;-3323259.7800000007;-110775.32600000002;45.0;2011;0;1;6;0;0;1;11;437856.5656846549;354195.0145666767;31.611336366096918;354968.68031732173;1
7767;2674;15.0;43.0;165.0;119771.0;32.51;48;15.0;3893755.21;0;0;1;1;1;0;-3773984.21;-125799.47366666669;47.0;2012;0;1;0;0;1;10;11;437856.5656846549;313671.6793187913;31.285981228209238;393959.18270769244;1
8984;4778;5.0;36.0;16.0;98789.0;32.53;24;7.0;3213606.17;0;1;0;1;0;0;-3114817.17;-103827.239;38.0;2011;0;0;1;0;0;11;11;348407.7354765545;313671.6793187913;31.611336366096918;354620.2513569526;1
5292;5387;21.0;33.0;28.0;170000.0;32.54;24;23.0;5531800.0;0;0;0;1;0;0;-5361800.0;-178726.66666666663;35.0;2012;0;0;21;0;0;0;1;348407.7354765545;313671.6793187913;31.611336366096918;383292.923074868;1
13434;5935;2.0;32.0;61.0;105579.0;33.0;36;2.0;3484107.0;0;1;0;1;0;0;-3378528.0;-112617.6;35.0;2011;0;0;2;0;2;1;1;348407.7354765545;313671.6793187913;31.286291191230358;380339.13418342744;1
944;3591;51.0;39.0;71.0;124070.0;32.73;24;51.0;4060811.1;0;0;0;1;1;0;-3936741.1;-131224.7033333333;41.0;2012;1;0;3;0;0;8;1;348407.7354765545;313671.6793187913;31.611336366096918;369368.16014648456;1
4744;3879;12.0;39.0;84.0;170000.0;32.87;24;12.0;5587900.0;0;0;0;0;1;0;-5417900.0;-180596.66666666663;41.0;2011;0;0;25;0;0;11;1;348407.7354765545;354195.0145666767;31.611336366096918;405378.0481848188;1
14990;5761;1.0;33.0;47.0;120000.0;32.77;24;2.0;3932400.0000000005;0;0;0;1;0;0;-3812400.0000000005;-127080.0;35.0;2011;0;0;7;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;344747.6512061669;1
2354;3310;46.0;40.0;67.0;270000.0;32.97;24;47.0;8901900.0;1;0;0;0;1;0;-8631900.0;-287730.0;42.0;2012;2;0;3;0;0;9;11;348407.7354765545;354195.0145666767;31.611336366096918;369368.16014648456;1
14556;2456;29.0;44.0;40.0;241000.0;32.92;48;30.0;7933720.0;0;0;0;1;1;0;-7692720.0;-256424.0;48.0;2012;2;1;18;0;1;3;2;437856.5656846549;313671.6793187913;31.285981228209238;361661.5960337501;1
9219;6033;29.0;31.0;35.0;139100.0;32.58;24;32.0;4531878.0;0;0;0;1;0;0;-4392778.0;-146425.93333333332;33.0;2012;2;0;4;0;0;13;1;348407.7354765545;313671.6793187913;31.611336366096918;367332.77090690075;1
2968;5663;25.0;33.0;55.0;343788.0;32.47;48;55.0;11162796.36;0;0;0;1;0;0;-10819008.36;-360633.612;37.0;2011;0;0;6;0;1;4;11;348407.7354765545;313671.6793187913;31.285981228209238;354968.68031732173;1
2615;4464;29.0;36.0;75.0;193555.0;30.88;24;31.0;5976978.3999999985;0;0;0;0;0;0;-5783423.3999999985;-192780.78;38.0;2012;2;0;12;0;0;13;11;348407.7354765545;354195.0145666767;31.611336366096918;387693.48423541867;1
12661;4107;74.0;38.0;75.0;206330.0;33.0;48;74.0;6808890.0;0;0;0;1;1;0;-6602560.0;-220085.33333333328;42.0;2011;1;0;12;0;1;7;2;348407.7354765545;313671.6793187913;31.285981228209238;387693.48423541867;1
6520;5420;2.0;34.0;78.0;249757.8;16.12;48;8.0;4026095.736;0;1;0;3;0;0;-3776337.936;-125877.9312;38.0;2011;0;0;12;1;1;11;11;348407.7354765545;462765.74141768547;31.285981228209238;387693.48423541867;1
15310;6469;16.0;30.0;17.0;242550.0;23.21;36;16.0;5629585.5;0;0;1;1;0;0;-5387035.5;-179567.85;33.0;2012;0;0;1;2;2;10;2;348407.7354765545;313671.6793187913;31.286291191230358;354620.2513569526;1
185;4388;74.0;37.0;160.0;247000.0;32.96;24;74.0;8141120.0;0;1;0;1;1;0;-7894120.0;-263137.33333333326;39.0;2011;1;0;49;0;0;7;2;348407.7354765545;313671.6793187913;31.611336366096918;364153.9046530612;1
16994;3228;10.0;40.0;23.0;250000.0;32.19;24;10.0;8047499.999999999;0;0;0;1;0;0;-7797499.999999999;-259916.66666666663;42.0;2012;0;0;15;0;0;11;2;348407.7354765545;313671.6793187913;31.611336366096918;343394.4938213339;1
10374;1150;2.0;53.0;153.0;389363.23;32.82;48;3.0;12778901.2086;0;0;0;2;0;0;-12389537.9786;-412984.59928666666;57.0;2011;0;1;13;0;1;1;7;437856.5656846549;636429.0148717947;31.285981228209238;403923.1946232877;1
564;4398;3.0;37.0;31.0;200000.0;32.77;24;22.0;6554000.000000001;0;0;0;0;0;0;-6354000.000000001;-211800.00000000003;39.0;2011;0;0;4;0;0;0;11;348407.7354765545;354195.0145666767;31.611336366096918;367332.77090690075;1
2681;6083;31.0;31.0;130.0;87672.0;32.64;25;32.0;2861614.08;0;1;0;0;0;0;-2773942.08;-92464.73599999999;33.083333333333336;2012;2;0;17;0;2;13;11;348407.7354765545;354195.0145666767;31.53554667362733;366521.2754749999;1
14423;354;25.0;58.0;389.0;390501.0;31.14;60;40.0;12160201.14;0;0;0;3;1;0;-11769700.14;-392323.3380000001;63.0;2011;0;1;36;0;3;6;7;437856.5656846549;462765.74141768547;30.86250662982543;487450.20576271205;1
4900;4101;6.0;38.0;11.0;100000.0;30.59;24;6.0;3059000.0;0;1;0;1;0;0;-2959000.0;-98633.33333333331;40.0;2011;0;0;29;0;0;1;11;348407.7354765545;313671.6793187913;31.611336366096918;383142.03691812354;1
5455;6903;5.0;28.0;10.0;266176.8;32.12;16;7.0;8549598.816;0;0;2;1;0;0;-8283422.016;-276114.0672;29.33333333333333;2011;0;0;29;0;0;11;11;348407.7354765545;313671.6793187913;30.984104664162068;383142.03691812354;1
3033;1516;14.0;51.0;225.0;372953.8;32.43;48;14.0;12094891.734000001;0;0;0;1;1;0;-11721937.933999995;-390731.26446666656;55.0;2011;0;1;61;0;1;10;11;437856.5656846549;313671.6793187913;31.285981228209238;468039.06363636383;1
5923;4012;3.0;37.0;159.0;148197.4;32.92;24;3.0;4878658.408;0;0;2;0;0;0;-4730461.0079999985;-157682.0336;39.0;2012;0;0;49;0;0;1;1;348407.7354765545;354195.0145666767;31.611336366096918;364153.9046530612;1
11691;3090;25.0;43.0;104.0;166471.4;32.94;48;60.0;5483567.915999998;0;0;1;3;1;0;-5317096.515999999;-177236.55053333327;47.0;2011;0;1;28;0;1;4;1;437856.5656846549;462765.74141768547;31.285981228209238;331852.0351742628;1
12869;2102;12.0;45.0;35.0;145530.0;32.82;36;31.0;4776294.6;0;0;0;1;1;0;-4630764.6;-154358.81999999998;48.0;2012;0;1;4;0;2;13;1;437856.5656846549;313671.6793187913;31.286291191230358;367332.77090690075;1
5143;1476;15.0;49.0;195.0;255600.0;32.85;36;15.0;8396460.0;0;0;0;1;1;0;-8140860.0;-271362.0;52.0;2012;0;1;45;0;2;10;11;437856.5656846549;313671.6793187913;31.286291191230358;514802.4447674418;1
13482;2466;24.0;44.0;77.0;80151.26;32.77;24;25.0;2626556.7902;1;0;0;1;1;0;-2546405.5302000004;-84880.18433999999;46.0;2012;0;1;12;0;0;3;11;437856.5656846549;313671.6793187913;31.611336366096918;387693.48423541867;1
10103;5863;10.0;32.0;13.0;375565.44;32.96;41;10.0;12378636.9024;0;1;2;2;1;0;-12003071.4624;-400102.38208;35.416666666666664;2012;0;0;1;0;1;11;7;348407.7354765545;636429.0148717947;31.88995218572851;354620.2513569526;1
5845;7147;2.0;27.0;18.0;106476.0;32.59;24;2.0;3470052.840000001;0;0;0;1;0;0;-3363576.840000001;-112119.22800000002;29.0;2012;0;0;1;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;354620.2513569526;1
5270;4370;25.0;37.0;49.0;462178.0;23.47;36;38.0;10847317.66;0;0;0;1;1;0;-10385139.66;-346171.32200000004;40.0;2011;0;0;22;2;2;6;4;348407.7354765545;313671.6793187913;31.286291191230358;335757.89816463424;1
2239;6405;7.0;30.0;1.0;243690.0;32.7;23;13.0;7968663.000000001;0;0;0;1;0;1;-7724973.000000001;-257499.10000000003;31.91666666666667;2011;0;0;40;0;0;10;2;348407.7354765545;313671.6793187913;31.991199586500336;469000.8640981597;1
1345;1508;15.0;49.0;253.0;219782.0;23.73;36;15.0;5215426.86;0;1;0;1;1;0;-4995644.86;-166521.49533333335;52.0;2012;0;1;58;2;2;10;2;437856.5656846549;313671.6793187913;31.286291191230358;432763.06078947376;1
4356;2984;15.0;43.0;15.0;311100.0;25.85;36;15.0;8041935.0;0;0;0;1;0;0;-7730835.0;-257694.5;46.0;2011;0;1;1;2;2;10;7;437856.5656846549;313671.6793187913;31.286291191230358;354620.2513569526;1
13170;6252;3.0;30.0;61.0;130000.0;32.3;24;3.0;4199000.0;0;0;2;1;0;0;-4069000.0;-135633.33333333337;32.0;2012;0;0;2;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;380339.13418342744;1
5643;4359;5.0;38.0;6.0;210000.0;32.66;24;5.0;6858599.999999999;1;0;2;1;0;0;-6648599.999999999;-221620.0;40.0;2011;0;0;40;0;0;1;11;348407.7354765545;313671.6793187913;31.611336366096918;469000.8640981597;1
7870;1221;25.0;53.0;250.0;337000.0;32.98;60;46.0;11114259.999999998;0;0;0;3;1;0;-10777259.999999998;-359241.99999999994;58.0;2011;0;1;39;0;3;9;7;437856.5656846549;462765.74141768547;30.86250662982543;408686.6478021977;1
2420;2654;74.0;43.0;74.0;162500.0;30.95;24;74.0;5029375.0;0;0;2;1;0;0;-4866875.0;-162229.16666666663;45.0;2012;1;1;12;0;0;7;11;437856.5656846549;313671.6793187913;31.611336366096918;387693.48423541867;1
15633;3798;25.0;40.0;119.0;284795.8;32.99;60;19.0;9395413.442;0;0;1;3;1;0;-9110617.642;-303687.2547333333;45.0;2011;0;0;26;0;3;0;2;348407.7354765545;462765.74141768547;30.86250662982543;407503.0181769909;1
5598;1310;12.0;50.0;114.0;198000.0;32.33;18;12.0;6401340.0;0;0;0;0;1;0;-6203340.0;-206778.0;51.5;2012;0;1;19;0;0;11;11;437856.5656846549;354195.0145666767;30.76080107132262;359955.8313592235;1
18446;6880;29.0;28.0;36.0;161380.0;30.19;48;30.0;4872062.2;1;1;0;1;1;0;-4710682.2;-157022.74000000002;32.0;2011;2;0;4;0;1;3;1;348407.7354765545;313671.6793187913;31.285981228209238;367332.77090690075;1
5639;1818;82.0;47.0;273.0;317225.0;32.97;36;82.0;10458908.25;0;1;0;3;1;0;-10141683.25;-338056.1083333333;50.0;2012;3;1;42;0;2;12;7;437856.5656846549;462765.74141768547;31.286291191230358;428823.9188461539;1
17587;2623;43.0;43.0;65.0;172700.0;32.69;36;44.0;5645563.0;0;0;0;1;1;0;-5472863.0;-182428.76666666663;46.0;2012;2;1;2;0;2;9;1;437856.5656846549;313671.6793187913;31.286291191230358;380339.13418342744;1
7392;1858;2.0;47.0;90.0;200000.0;24.66;24;2.0;4932000.0;0;1;0;1;0;0;-4732000.0;-157733.33333333337;49.0;2012;0;1;5;2;0;1;11;437856.5656846549;313671.6793187913;31.611336366096918;413331.5938060608;1
7183;387;1.0;58.0;152.0;94544.0;32.52;24;2.0;3074570.8800000013;1;0;0;1;0;0;-2980026.8800000013;-99334.22933333337;60.0;2011;0;1;13;0;0;1;11;437856.5656846549;313671.6793187913;31.611336366096918;403923.1946232877;1
982;2415;16.0;46.0;103.0;92672.0;32.92;24;17.0;3050762.24;0;1;0;0;0;0;-2958090.24;-98603.008;48.0;2011;0;1;28;0;0;10;11;437856.5656846549;354195.0145666767;31.611336366096918;331852.0351742628;1
6477;5067;19.0;35.0;47.0;121414.0;32.8;24;23.0;3982379.2;0;0;0;1;1;0;-3860965.2;-128698.84;37.0;2011;0;0;7;0;0;0;1;348407.7354765545;313671.6793187913;31.611336366096918;344747.6512061669;1
7466;4516;8.0;36.0;47.0;166000.0;32.7;36;9.0;5428200.000000001;0;0;0;1;0;0;-5262200.000000001;-175406.6666666667;39.0;2012;0;0;7;0;2;11;11;348407.7354765545;313671.6793187913;31.286291191230358;344747.6512061669;1
2789;648;25.0;56.0;343.0;239170.4;32.54;60;69.0;7782604.8160000015;0;0;0;3;1;0;-7543434.415999997;-251447.81386666663;61.0;2011;0;1;67;0;3;29;11;437856.5656846549;462765.74141768547;30.86250662982543;526373.3045454543;1
1102;2512;25.0;46.0;125.0;230176.8;32.75;60;45.0;7538290.199999997;1;1;0;3;1;0;-7308113.3999999985;-243603.78;51.0;2011;0;1;51;0;3;9;2;437856.5656846549;462765.74141768547;30.86250662982543;354672.1637394959;1
2880;4391;9.0;36.0;10.0;350000.0;32.33;24;48.0;11315500.0;0;0;2;1;0;0;-10965500.0;-365516.66666666674;38.0;2012;0;0;29;0;0;9;7;348407.7354765545;313671.6793187913;31.611336366096918;383142.03691812354;1
362;6310;1.0;31.0;51.0;111535.0;32.68;24;5.0;3644963.8;0;0;0;0;0;0;-3533428.8;-117780.96;33.0;2011;0;0;22;0;0;1;11;348407.7354765545;354195.0145666767;31.611336366096918;335757.89816463424;1
13643;4236;1.0;38.0;137.0;103830.58;32.75;48;2.0;3400451.495;0;1;0;1;0;0;-3296620.915;-109887.36383333334;42.0;2011;0;0;24;0;1;1;1;348407.7354765545;313671.6793187913;31.285981228209238;335714.0872005772;1
4314;6427;2.0;30.0;23.0;120000.0;32.69;24;2.0;3922800.0;0;0;0;1;0;0;-3802800.0;-126760.0;32.0;2012;0;0;15;0;0;1;1;348407.7354765545;313671.6793187913;31.611336366096918;343394.4938213339;1
